s,e,t
"richards,fo","ruiztiben,e",1985
"richards,fo","sorvillo,fj",1985
"pellegrino,ed","hart,rj",1985
"pellegrino,ed","henderson,sr",1985
"pellegrino,ed","loeb,se",1985
"pellegrino,ed","edwards,g",1985
"youngner,sj","lewandowski,w",1985
"youngner,sj","mcclish,dk",1985
"youngner,sj","juknialis,bw",1985
"youngner,sj","coulton,c",1985
"youngner,sj","bartlett,et",1985
"black,dw","warrack,g",1985
"black,dw","winokur,g",1985
"weiss,sh","goedert,jj",1985
"weiss,sh","sarngadharan,mg",1985
"weiss,sh","bodner,aj",1985
"weiss,sh","gallo,rc",1985
"weiss,sh","blattner,wa",1985
"howard,g","till,js",1985
"howard,g","toole,jf",1985
"howard,g","matthews,c",1985
"howard,g","truscott,bl",1985
"scott,gb","fischl,ma",1985
"scott,gb","klimas,n",1985
"scott,gb","fletcher,ma",1985
"scott,gb","dickinson,gm",1985
"scott,gb","levine,rs",1985
"scott,gb","parks,wp",1985
"blanc,p","hogan,m",1985
"blanc,p","mallin,k",1985
"blanc,p","hryhorczuk,d",1985
"blanc,p","hessl,s",1985
"blanc,p","bernard,b",1985
"binkin,nj","williams,rl",1985
"binkin,nj","hogue,cjr",1985
"binkin,nj","chen,pm",1985
"baum,c","kennedy,dl",1985
"baum,c","forbes,mb",1985
"baum,c","jones,jk",1985
"hooton,tm","running,k",1985
"hooton,tm","stamm,we",1985
"cochi,sl","broome,cv",1985
"cochi,sl","hightower,aw",1985
"harlan,wr","landis,jr",1985
"harlan,wr","schmouder,rl",1985
"harlan,wr","goldstein,ng",1985
"harlan,wr","harlan,lc",1985
"mangione,ej","remis,rs",1985
"mangione,ej","tait,ka",1985
"mangione,ej","mcgee,hb",1985
"mangione,ej","gorman,gw",1985
"mangione,ej","wentworth,bb",1985
"mangione,ej","baron,pa",1985
"mangione,ej","hightower,aw",1985
"mangione,ej","barbaree,jm",1985
"mangione,ej","broome,cv",1985
"smith,jp","bodai,bi",1985
"langford,hg","blaufox,md",1985
"langford,hg","oberman,a",1985
"langford,hg","hawkins,cm",1985
"langford,hg","curb,jd",1985
"langford,hg","cutter,gr",1985
"langford,hg","wassertheilsmoller,s",1985
"langford,hg","pressel,s",1985
"langford,hg","babcock,c",1985
"langford,hg","abernethy,jd",1985
"langford,hg","hotchkiss,j",1985
"langford,hg","tyler,m",1985
"carson,jl","eisenberg,jm",1985
"carson,jl","shaw,lm",1985
"carson,jl","kundel,hl",1985
"carson,jl","soper,ka",1985
"kiviat,nb","paavonen,ja",1985
"kiviat,nb","brockway,j",1985
"kiviat,nb","critchlow,cw",1985
"kiviat,nb","brunham,rc",1985
"kiviat,nb","stevens,ce",1985
"kiviat,nb","stamm,we",1985
"kiviat,nb","kuo,cc",1985
"kiviat,nb","derouen,t",1985
"kiviat,nb","holmes,kk",1985
"kiviat,nb","peterson,m",1985
"kiviat,nb","kinneythomas,e",1985
"kiviat,nb","tam,m",1985
"kiviat,nb","stamm,we",1985
"kiviat,nb","holmes,kk",1985
"daling,jr","chow,wh",1985
"daling,jr","weiss,ns",1985
"daling,jr","metch,bj",1985
"daling,jr","soderstrom,r",1985
"boden,we","korr,ks",1985
"boden,we","bough,ew",1985
"patriarca,pa","weber,ja",1985
"patriarca,pa","parker,ra",1985
"patriarca,pa","hall,wn",1985
"patriarca,pa","kendal,ap",1985
"patriarca,pa","bregman,dj",1985
"patriarca,pa","schonberger,lb",1985
"jason,j","hilgartner,m",1985
"jason,j","holman,rc",1985
"jason,j","dixon,g",1985
"jason,j","spira,tj",1985
"jason,j","aledort,l",1985
"jason,j","evatt,b",1985
"gralnick,hr","maisonneuve,p",1985
"gralnick,hr","sultan,y",1985
"gralnick,hr","rick,me",1985
"natanson,c","shelhamer,jh",1985
"natanson,c","parrillo,je",1985
"bass,jw","bass,jw",1985
"bass,jw","michels,gn",1985
"macdonald,kl","spengler,rf",1985
"macdonald,kl","hatheway,cl",1985
"macdonald,kl","hargrett,nt",1985
"macdonald,kl","cohen,ml",1985
"kasper,ck","boylen,al",1985
"kasper,ck","ewing,np",1985
"kasper,ck","luck,jv",1985
"kasper,ck","dietrich,sl",1985
"carmel,r","karnaze,ds",1985
"martyn,jaj","greenblatt,dj",1985
"martyn,jaj","abernethy,dr",1985
"williams,pt","wood,pd",1985
"williams,pt","vranizan,km",1985
"williams,pt","albers,jj",1985
"williams,pt","garay,sc",1985
"williams,pt","taylor,cb",1985
"judson,fn","ehret,jm",1985
"judson,fn","handsfield,hh",1985
"levy,de","caronna,jj",1985
"levy,de","singer,bh",1985
"levy,de","lapinski,rh",1985
"levy,de","frydman,h",1985
"levy,de","plum,f",1985
"hait,wn","farber,l",1985
"hait,wn","cadman,e",1985
"gruchow,hw","sobocinski,ka",1985
"gruchow,hw","barboriak,jj",1985
"remington,pl","hall,wn",1985
"remington,pl","davis,ih",1985
"remington,pl","herald,a",1985
"remington,pl","gunn,ra",1985
"hinds,mw","bergeisen,gh",1985
"hinds,mw","allen,dt",1985
"hyams,js","leichtner,am",1985
"hyams,js","breiner,rg",1985
"hyams,js","hill,dw",1985
"hyams,js","mccomb,rb",1985
"hyams,js","manger,wm",1985
"byington,rp","curb,jd",1985
"byington,rp","mattson,me",1985
"chermann,jc","mathurwagh,u",1985
"chermann,jc","rey,f",1985
"chermann,jc","brunvezinet,f",1985
"chermann,jc","yancovitz,sr",1985
"chermann,jc","rouzioux,c",1985
"chermann,jc","montagnier,l",1985
"chermann,jc","mildvan,d",1985
"chermann,jc","chermann,jc",1985
"stevens,ce","toy,pt",1985
"stevens,ce","tong,mj",1985
"stevens,ce","taylor,pe",1985
"stevens,ce","vyas,gn",1985
"stevens,ce","nair,pv",1985
"stevens,ce","gudavalli,m",1985
"stevens,ce","krugman,s",1985
"shulman,ia","branch,dr",1985
"shulman,ia","nelson,jm",1985
"shulman,ia","thompson,jc",1985
"shulman,ia","saxena,s",1985
"shulman,ia","petz,ld",1985
"friberg,tr","weinreb,rn",1985
"hornsby,jl","sappington,jt",1985
"hornsby,jl","mongan,p",1985
"hornsby,jl","gullen,wh",1985
"hornsby,jl","bono,sf",1985
"hornsby,jl","altekruse,e",1985
"sattin,rw","rubin,gl",1985
"sattin,rw","webster,la",1985
"sattin,rw","huezo,cm",1985
"sattin,rw","wingo,pa",1985
"sattin,rw","ory,hw",1985
"sattin,rw","layde,pm",1985
"richter,je","johns,dn",1985
"richter,je","wu,wc",1985
"richter,je","castell,do",1985
"vandellen,rg","ottesen,ea",1985
"vandellen,rg","gocke,tm",1985
"vandellen,rg","neafie,rc",1985
"tacket,co","dominguez,lb",1985
"tacket,co","fisher,hj",1985
"tacket,co","cohen,ml",1985
"cullinan,sa","moertel,cg",1985
"cullinan,sa","fleming,tr",1985
"cullinan,sa","rubin,jr",1985
"cullinan,sa","krook,je",1985
"cullinan,sa","everson,lk",1985
"cullinan,sa","windschitl,he",1985
"cullinan,sa","twito,di",1985
"cullinan,sa","marschke,rf",1985
"cullinan,sa","foley,jf",1985
"cullinan,sa","pfeifle,dm",1985
"cullinan,sa","barlow,jf",1985
"eyster,me","goedert,jj",1985
"eyster,me","sarngadharan,mg",1985
"eyster,me","weiss,sh",1985
"eyster,me","gallo,rc",1985
"eyster,me","blattner,wa",1985
"anderson,jp","moser,rj",1985
"evans,al","brody,ba",1985
"paris,jj","reardon,fe",1985
"washington,ae","gove,s",1985
"washington,ae","schachter,j",1985
"washington,ae","sweet,rl",1985
"keenan,rl","boyan,cp",1985
"lubin,f","ron,e",1985
"lubin,f","wax,y",1985
"lubin,f","black,m",1985
"lubin,f","funaro,m",1985
"lubin,f","shitrit,a",1985
"bloom,bs","knorr,rs",1985
"bloom,bs","evans,ae",1985
"warren,jv","plumb,dn",1985
"warren,jv","trzebiatowski,gl",1985
"dec,gw","stern,ta",1985
"dec,gw","welch,c",1985
"agran,pf","dunkle,de",1985
"agran,pf","winn,dg",1985
"feman,ss","tilford,rh",1985
"hultgren,hn","giacomini,jc",1985
"hultgren,hn","miller,c",1985
"steketee,rw","eckman,mr",1985
"steketee,rw","burgess,ec",1985
"steketee,rw","kuritsky,jn",1985
"steketee,rw","dickerson,j",1985
"steketee,rw","schell,wl",1985
"steketee,rw","godsey,ms",1985
"steketee,rw","davis,jp",1985
"kane,rl","bernstein,l",1985
"kane,rl","wales,j",1985
"kane,rl","rothenberg,r",1985
"fost,n","cranford,re",1985
"moore,ee","marx,ja",1985
"livengood,jr","sigler,tg",1985
"livengood,jr","foster,lr",1985
"livengood,jr","bobst,jg",1985
"livengood,jr","snider,de",1985
"johnston,jm","becker,sf",1985
"johnston,jm","mcfarland,lm",1985
"camargo,ca","williams,pt",1985
"camargo,ca","vranizan,km",1985
"camargo,ca","albers,jj",1985
"camargo,ca","wood,pd",1985
"rosenberg,l","kaufman,dw",1985
"rosenberg,l","helmrich,sp",1985
"rosenberg,l","miller,dr",1985
"rosenberg,l","stolley,pd",1985
"rosenberg,l","shapiro,s",1985
"remington,pl","forman,mr",1985
"remington,pl","gentry,em",1985
"remington,pl","marks,js",1985
"remington,pl","hogelin,gc",1985
"remington,pl","trowbridge,fl",1985
"baird,dd","wilcox,aj",1985
"manninen,dl","evans,rw",1985
"ammann,aj","kaminsky,l",1985
"ammann,aj","cowan,m",1985
"ammann,aj","levy,ja",1985
"berman,sm","mackay,ht",1985
"berman,sm","grimes,da",1985
"berman,sm","binkin,nj",1985
"regensteiner,jg","moore,lg",1985
"kindig,da","taylor,cm",1985
"shelley,wb","shelley,ed",1985
"shelley,wb","welbourn,wc",1985
"henochowicz,s","sahovic,e",1985
"henochowicz,s","pistole,m",1985
"henochowicz,s","rodrigues,m",1985
"henochowicz,s","macher,a",1985
"curb,jd","borhani,no",1985
"curb,jd","blaszkowski,tp",1985
"curb,jd","zimbaldi,n",1985
"curb,jd","fotiu,s",1985
"curb,jd","williams,w",1985
"zee,p","deleon,m",1985
"zee,p","roberson,p",1985
"zee,p","chen,ch",1985
"gleicher,n","friberg,j",1985
"bordley,dr","mushlin,ai",1985
"bordley,dr","dolan,jg",1985
"bordley,dr","richardson,ws",1985
"bordley,dr","barry,m",1985
"bordley,dr","polio,j",1985
"bordley,dr","griner,pf",1985
"carlson,jr","bryant,ml",1985
"carlson,jr","hinrichs,sh",1985
"carlson,jr","yamamoto,jk",1985
"carlson,jr","levy,nb",1985
"carlson,jr","yee,j",1985
"carlson,jr","higgins,j",1985
"carlson,jr","levine,am",1985
"carlson,jr","holland,p",1985
"carlson,jr","gardner,mb",1985
"carlson,jr","pedersen,nc",1985
"jason,j","mcdougal,js",1985
"jason,j","holman,rc",1985
"jason,j","stein,sf",1985
"jason,j","lawrence,dn",1985
"jason,j","nicholson,jka",1985
"jason,j","dixon,g",1985
"jason,j","doxey,m",1985
"jason,j","evatt,bl",1985
"carmel,r","wong,et",1985
"carmel,r","weiner,jm",1985
"carmel,r","johnson,cs",1985
"fischl,ma","pitchenik,ae",1985
"fischl,ma","spira,tj",1985
"mcshane,pm","schiff,i",1985
"mcshane,pm","trentham,de",1985
"buehler,jw","hogue,cjr",1985
"buehler,jw","zaro,sm",1985
"stanton,ba","jenkins,cd",1985
"stanton,ba","goldstein,rl",1985
"stanton,ba","vandersalm,tj",1985
"stanton,ba","klein,md",1985
"stanton,ba","aucoin,ra",1985
"remington,pl","shope,t",1985
"remington,pl","andrews,j",1985
"landry,f","bouchard,c",1985
"landry,f","dumesnil,j",1985
"bozarth,ma","wise,ra",1985
"cane,rd","shapiro,ba",1985
"tauxe,rv","rigauperez,jg",1985
"tauxe,rv","wells,jg",1985
"tauxe,rv","blake,pa",1985
"sloan,fa","perrin,jm",1985
"sloan,fa","valvona,j",1985
"cebul,rd","poses,rm",1986
"bigby,m","jick,s",1986
"bigby,m","jick,h",1986
"bigby,m","arndt,k",1986
"ewer,ms","ali,mk",1986
"ewer,ms","atta,ms",1986
"ewer,ms","morice,rc",1986
"ewer,ms","balakrishnan,pv",1986
"norcini,jj","shea,ja",1986
"norcini,jj","webster,gd",1986
"norcini,jj","benson,ja",1986
"griffin,n","peterson,h",1986
"orr,dp","eccles,t",1986
"orr,dp","lawlor,r",1986
"orr,dp","golden,m",1986
"lifson,ar","castro,kg",1986
"lifson,ar","mccray,e",1986
"lifson,ar","jaffe,hw",1986
"bantle,jp","laine,dc",1986
"bantle,jp","thomas,jw",1986
"scitovsky,aa","cline,m",1986
"scitovsky,aa","lee,pr",1986
"seage,gr","landers,s",1986
"seage,gr","barry,ma",1986
"seage,gr","groopman,j",1986
"seage,gr","lamb,ga",1986
"seage,gr","epstein,am",1986
"lotze,mt","chang,ae",1986
"lotze,mt","seipp,ca",1986
"lotze,mt","simpson,c",1986
"lotze,mt","vetto,jt",1986
"lotze,mt","rosenberg,sa",1986
"bibler,mr","luber,hj",1986
"bibler,mr","glueck,hi",1986
"bibler,mr","estes,sa",1986
"lawrie,gm","morris,gc",1986
"lawrie,gm","glaeser,dh",1986
"bloom,e","reed,d",1986
"bloom,e","yano,k",1986
"bloom,e","maclean,c",1986
"minton,sd","seegmiller,re",1986
"castelli,wp","garrison,rj",1986
"castelli,wp","wilson,pwf",1986
"castelli,wp","abbott,rd",1986
"castelli,wp","kalousdian,s",1986
"castelli,wp","kannel,wb",1986
"wynder,el","field,f",1986
"wynder,el","haley,nj",1986
"blank,dw","hoeg,jm",1986
"blank,dw","kroll,mh",1986
"blank,dw","ruddel,me",1986
"patterson,dg","hoffman,re",1986
"patterson,dg","needham,ll",1986
"patterson,dg","roberts,dw",1986
"patterson,dg","bagby,jr",1986
"patterson,dg","pirkle,jl",1986
"patterson,dg","falk,h",1986
"patterson,dg","sampson,ej",1986
"patterson,dg","houk,vn",1986
"mocarelli,p","marocchi,a",1986
"mocarelli,p","brambilla,p",1986
"mocarelli,p","gerthoux,pm",1986
"mocarelli,p","young,ds",1986
"mocarelli,p","mantel,n",1986
"kirschner,rh","eckner,fao",1986
"kirschner,rh","baron,rc",1986
"gala,cl","hall,cb",1986
"gala,cl","schnabel,kc",1986
"gala,cl","pincus,ph",1986
"gala,cl","blossom,p",1986
"gala,cl","hildreth,sw",1986
"gala,cl","betts,rf",1986
"gala,cl","douglas,g",1986
"superko,hr","bachorik,ps",1986
"superko,hr","wood,pd",1986
"smith,rp","evans,at",1986
"smith,rp","popovsky,m",1986
"smith,rp","mills,l",1986
"smith,rp","spielman,a",1986
"bloom,bs","wierz,dj",1986
"bloom,bs","pauly,mv",1986
"ray,wa","blazer,dg",1986
"ray,wa","schaffner,w",1986
"ray,wa","federspiel,cf",1986
"ray,wa","fink,r",1986
"rhoads,gg","dahlen,g",1986
"rhoads,gg","berg,k",1986
"rhoads,gg","morton,ne",1986
"rhoads,gg","dannenberg,al",1986
"sady,sp","thompson,pd",1986
"sady,sp","cullinane,em",1986
"sady,sp","kantor,ma",1986
"sady,sp","domagala,e",1986
"sady,sp","herbert,pn",1986
"sharp,na","devlin,jt",1986
"sharp,na","rimmer,jm",1986
"grundy,sm","nix,d",1986
"grundy,sm","whelan,mf",1986
"grundy,sm","franklin,l",1986
"stoler,mh","eskin,ta",1986
"stoler,mh","benn,s",1986
"stoler,mh","angerer,rc",1986
"stoler,mh","angerer,lm",1986
"feder,hm","rasoulpour,m",1986
"feder,hm","rodriquez,aj",1986
"meyer,js","judd,bw",1986
"meyer,js","tawaklna,t",1986
"meyer,js","rogers,rl",1986
"meyer,js","mortel,kf",1986
"volicer,l","rheaume,y",1986
"volicer,l","brown,j",1986
"volicer,l","fabiszewski,k",1986
"volicer,l","brady,r",1986
"cubeddu,lx","aranda,j",1986
"cubeddu,lx","singh,b",1986
"cubeddu,lx","klein,m",1986
"cubeddu,lx","brachfeld,j",1986
"cubeddu,lx","freis,e",1986
"cubeddu,lx","roman,j",1986
"cubeddu,lx","eades,t",1986
"peterman,ta","curran,jw",1986
"mcanarney,er","kreipe,re",1986
"glass,rm","freedman,dx",1986
"lockey,rf","bukantz,sc",1986
"dalen,je","gore,jm",1986
"bigby,m","arndt,ka",1986
"leeds,ne","jacobson,hg",1986
"vanagunas,a","ostrow,jd",1986
"holmes,kk","tice,ad",1986
"henry,jb","davey,fr",1986
"stagno,s","pass,rf",1986
"stagno,s","cloud,g",1986
"stagno,s","britt,wj",1986
"stagno,s","henderson,re",1986
"stagno,s","walton,pd",1986
"stagno,s","veren,da",1986
"stagno,s","page,f",1986
"stagno,s","alford,ca",1986
"kopf,aw","hellman,lj",1986
"kopf,aw","rogers,gs",1986
"kopf,aw","gross,df",1986
"kopf,aw","rigel,ds",1986
"kopf,aw","friedman,rj",1986
"kopf,aw","levenstein,m",1986
"kopf,aw","brown,j",1986
"kopf,aw","golomb,fm",1986
"kopf,aw","roses,df",1986
"kopf,aw","gumport,sl",1986
"kopf,aw","mintzis,mm",1986
"jason,j","holman,rc",1986
"jason,j","dixon,g",1986
"jason,j","lawrence,dn",1986
"jason,j","bozeman,lh",1986
"jason,j","chorba,tl",1986
"jason,j","tregillus,l",1986
"jason,j","evatt,bl",1986
"fuller,rk","branchey,l",1986
"fuller,rk","brightwell,dr",1986
"fuller,rk","derman,rm",1986
"fuller,rk","emrick,cd",1986
"fuller,rk","iber,fl",1986
"fuller,rk","james,ke",1986
"fuller,rk","lacoursiere,rb",1986
"fuller,rk","lee,kk",1986
"fuller,rk","lowenstam,i",1986
"fuller,rk","maany,i",1986
"fuller,rk","neiderhiser,d",1986
"fuller,rk","nocks,jj",1986
"fuller,rk","shaw,s",1986
"holder,hd","blose,jo",1986
"waller,pf","stewart,jr",1986
"waller,pf","hansen,ar",1986
"waller,pf","stutts,jc",1986
"waller,pf","popkin,cl",1986
"waller,pf","rodgman,ea",1986
"cello,jp","crass,ra",1986
"cello,jp","grendell,jh",1986
"cello,jp","trunkey,dd",1986
"alter,mj","ahtone,j",1986
"alter,mj","weisfuse,i",1986
"alter,mj","starko,k",1986
"alter,mj","vacalis,td",1986
"alter,mj","maynard,je",1986
"oster,g","huse,dm",1986
"oster,g","delea,te",1986
"oster,g","colditz,ga",1986
"belsey,r","greene,m",1986
"belsey,r","baer,d",1986
"hoar,sk","blair,a",1986
"hoar,sk","holmes,ff",1986
"hoar,sk","boysen,cd",1986
"hoar,sk","robel,rj",1986
"hoar,sk","hoover,r",1986
"hoar,sk","fraumeni,jf",1986
"evans,rs","larsen,ra",1986
"evans,rs","burke,jp",1986
"evans,rs","gardner,rm",1986
"evans,rs","meier,fa",1986
"evans,rs","jacobson,ja",1986
"evans,rs","conti,mt",1986
"evans,rs","jacobson,jt",1986
"evans,rs","hulse,rk",1986
"chassin,mr","mccue,sm",1986
"eichhorn,jh","cooper,jb",1986
"eichhorn,jh","cullen,dj",1986
"eichhorn,jh","maier,wr",1986
"eichhorn,jh","philip,jh",1986
"eichhorn,jh","seeman,rg",1986
"holroyd,br","knopp,r",1986
"holroyd,br","kallsen,g",1986
"gattinoni,l","pesenti,a",1986
"gattinoni,l","mascheroni,d",1986
"gattinoni,l","marcolin,r",1986
"gattinoni,l","fumagalli,r",1986
"gattinoni,l","rossi,f",1986
"gattinoni,l","iapichino,g",1986
"gattinoni,l","romagnoli,g",1986
"gattinoni,l","uziel,l",1986
"gattinoni,l","agostoni,a",1986
"gattinoni,l","kolobow,t",1986
"gattinoni,l","damia,g",1986
"parrino,ta","villanueva,ag",1986
"kirz,hl","larsen,c",1986
"suchman,al","mushlin,ai",1986
"abernathy,cm","baumgartner,r",1986
"abernathy,cm","butler,hg",1986
"abernathy,cm","collins,j",1986
"abernathy,cm","dickinson,tc",1986
"abernathy,cm","hildebrand,j",1986
"abernathy,cm","yajko,rd",1986
"abernathy,cm","harken,ah",1986
"herman,jm","homesley,hd",1986
"herman,jm","dignan,mb",1986
"yamamoto,t","shimizu,m",1986
"yamamoto,t","morioka,m",1986
"yamamoto,t","kitano,m",1986
"yamamoto,t","wakabayashi,h",1986
"yamamoto,t","aizawa,n",1986
"brown,j","melinkovich,p",1986
"bachman,jw","mcdonald,gs",1986
"bachman,jw","obrien,pc",1986
"osterholm,mt","macdonald,kl",1986
"osterholm,mt","white,ke",1986
"osterholm,mt","wells,jg",1986
"osterholm,mt","spika,js",1986
"osterholm,mt","potter,me",1986
"osterholm,mt","forfang,jc",1986
"osterholm,mt","sorenson,rm",1986
"osterholm,mt","milloy,pt",1986
"osterholm,mt","blake,pa",1986
"lamb,hr","talbott,ja",1986
"blasi,v","monaghan,hp",1986
"ward,jw","grindon,aj",1986
"ward,jw","feorino,pm",1986
"ward,jw","schable,c",1986
"ward,jw","parvin,m",1986
"ward,jw","allen,jr",1986
"mandelblatt,j","gopaul,i",1986
"mandelblatt,j","wistreich,m",1986
"drinkwater,bl","nilson,k",1986
"drinkwater,bl","ott,s",1986
"drinkwater,bl","chesnut,ch",1986
"palmer,rh","kane,jg",1986
"palmer,rh","churchill,wh",1986
"palmer,rh","goldman,l",1986
"palmer,rh","komaroff,al",1986
"mohr,dn","offord,kp",1986
"mohr,dn","owen,ra",1986
"mohr,dn","melton,lj",1986
"manning,pr","lee,pv",1986
"manning,pr","clintworth,wa",1986
"manning,pr","denson,ta",1986
"manning,pr","oppenheimer,pr",1986
"manning,pr","gilman,nj",1986
"bedell,se","pelle,d",1986
"bedell,se","maher,pl",1986
"bedell,se","cleary,pd",1986
"benowitz,nl","jacob,p",1986
"benowitz,nl","yu,l",1986
"benowitz,nl","talcott,r",1986
"benowitz,nl","hall,s",1986
"benowitz,nl","jones,rt",1986
"keene,js","lange,rh",1986
"wildermann,rf","schneider,ka",1986
"nishimura,ra","schaff,hv",1986
"nishimura,ra","gersh,bj",1986
"nishimura,ra","holmes,dr",1986
"nishimura,ra","tajik,aj",1986
"nygaard,tw","sellers,td",1986
"nygaard,tw","cook,ts",1986
"nygaard,tw","dimarco,jp",1986
"macleod,gk","schwarz,mr",1986
"schachter,j","grossman,m",1986
"schachter,j","sweet,rl",1986
"schachter,j","holt,j",1986
"schachter,j","jordan,c",1986
"schachter,j","bishop,e",1986
"tabbara,kf","rossdegnan,d",1986
"samet,j","hunt,wc",1986
"samet,j","key,c",1986
"samet,j","humble,cg",1986
"samet,j","goodwin,js",1986
"shaw,fe","barrett,cl",1986
"shaw,fe","hamm,r",1986
"shaw,fe","peare,rb",1986
"shaw,fe","coleman,pj",1986
"shaw,fe","hadler,sc",1986
"shaw,fe","fields,ha",1986
"shaw,fe","maynard,je",1986
"brinton,la","schairer,c",1986
"brinton,la","haenszel,w",1986
"brinton,la","stolley,p",1986
"brinton,la","lehman,hf",1986
"brinton,la","levine,r",1986
"brinton,la","savitz,da",1986
"hughes,jr","hatsukami,dk",1986
"hughes,jr","skoog,kp",1986
"futterweit,w","ritch,r",1986
"futterweit,w","teekhasaenee,c",1986
"futterweit,w","nelson,es",1986
"kokal,w","sheibani,k",1986
"kokal,w","terz,j",1986
"kokal,w","harada,jr",1986
"robertguroff,m","weiss,sh",1986
"robertguroff,m","giron,ja",1986
"robertguroff,m","jennings,am",1986
"robertguroff,m","ginzburg,hm",1986
"robertguroff,m","margolis,ib",1986
"robertguroff,m","blattner,wa",1986
"robertguroff,m","gallo,rc",1986
"smith,md","kwan,ol",1986
"smith,md","demaria,an",1986
"joseph,pk","bizer,ls",1986
"joseph,pk","sprayregen,ss",1986
"joseph,pk","gliedman,ml",1986
"goldberg,rj","gore,jm",1986
"goldberg,rj","alpert,js",1986
