,s,e,t
73247,"fowler,mg","martinson,f.e.",2016
73248,"fowler,mg","owor,m.",2016
73249,"fowler,mg","violari,a.",2016
73250,"fowler,mg","moodley,d.",2016
73251,"fowler,mg","theron,g.b.",2016
73252,"fowler,mg","bhosale,r.",2016
73253,"fowler,mg","bobat,r.",2016
73254,"fowler,mg","chi,b.h.",2016
73255,"fowler,mg","strehlau,r.",2016
73256,"fowler,mg","mlay,p.",2016
73257,"fowler,mg","loftis,a.j.",2016
73258,"fowler,mg","browning,r.",2016
73259,"fowler,mg","fenton,t.",2016
73260,"fowler,mg","purdue,l.",2016
73261,"fowler,mg","basar,m.",2016
73262,"fowler,mg","shapiro,d.e.",2016
73263,"fowler,mg","mofenson,l.m.",2016
73264,"moslehi,jj","balko,justinm.jmb",2016
73265,"moslehi,jj","compton,margaretl.mlc",2016
73266,"moslehi,jj","chalkias,spyridonsc",2016
73267,"moslehi,jj","gorham,joshuajc",2016
73268,"moslehi,jj","xu,yaominyx",2016
73269,"moslehi,jj","hicks,mellissamh",2016
73270,"moslehi,jj","puzanov,igorip",2016
73271,"moslehi,jj","alexander,matthewr.mra",2016
73272,"moslehi,jj","bloomer,tylerl.tlb",2016
73273,"moslehi,jj","becker,jasonr.jrb",2016
73274,"moslehi,jj","slosky,davida.das",2016
73275,"moslehi,jj","phillips,elizabethj.ejp",2016
73276,"moslehi,jj","pilkinton,marka.map",2016
73277,"moslehi,jj","craig-owens,lauralco",2016
73278,"moslehi,jj","kola,ninank",2016
73279,"moslehi,jj","plautz,gregorygp",2016
73280,"moslehi,jj","reshef,daniels.dsr",2016
73281,"moslehi,jj","deutsch,jonathans.jsd",2016
73282,"moslehi,jj","deering,raquelp.rpd",2016
73283,"moslehi,jj","olenchock,benjamina.bao",2016
73284,"moslehi,jj","lichtman,andrewh.ahl",2016
73285,"moslehi,jj","roden,danm.dmr",2016
73286,"moslehi,jj","seidman,christinee.ces",2016
73287,"moslehi,jj","koralnik,igorj.ijk",2016
73288,"moslehi,jj","seidman,jonathang.jgs",2016
73289,"moslehi,jj","hoffman,robertd.rdh",2016
73290,"moslehi,jj","taube,janism.jmt",2016
73291,"moslehi,jj","diaz,luisa.jrlad",2016
73292,"moslehi,jj","anders,roberta.raa",2016
73293,"moslehi,jj","sosman,jeffreya.jas",2016
73294,"moslehi,jj","moslehi,javidj.jjm",2016
73295,"wise,r","au,davidh.",2016
73296,"wise,r","blackford,amandal.",2016
73297,"wise,r","casaburi,richard",2016
73298,"wise,r","cooper,j.allen,jr.",2016
73299,"wise,r","criner,gerardj.",2016
73300,"wise,r","diaz,philip",2016
73301,"wise,r","fuhlbrigge,annel.",2016
73302,"wise,r","gay,stevene.",2016
73303,"wise,r","kanner,richarde.",2016
73304,"wise,r","macintyre,neil",2016
73305,"wise,r","martinez,fernandoj.",2016
73306,"wise,r","panos,ralphj.",2016
73307,"wise,r","piantadosi,steven",2016
73308,"wise,r","sciurba,frank",2016
73309,"wise,r","shade,david",2016
73310,"wise,r","stibolt,thomas",2016
73311,"wise,r","stoller,jamesk.",2016
73312,"wise,r","wise,robert",2016
73313,"wise,r","yusen,rogerd.",2016
73314,"wise,r","tonascia,james",2016
73315,"wise,r","sternberg,alicel.",2016
73316,"wise,r","bailey,william",2016
73317,"wald,ds","bestwick,jonathanp.",2016
73318,"wald,ds","morris,joank.",2016
73319,"wald,ds","whyte,ken",2016
73320,"wald,ds","jenkins,lucy",2016
73321,"wald,ds","wald,nicholasj.",2016
73322,"gordon,ac","perkins,g.d.",2016
73323,"gordon,ac","singer,m.",2016
73324,"gordon,ac","mcauley,d.f.",2016
73325,"gordon,ac","orme,r.m.l.",2016
73326,"gordon,ac","santhakumaran,s.",2016
73327,"gordon,ac","mason,a.j.",2016
73328,"gordon,ac","cross,m.",2016
73329,"gordon,ac","al-beidh,f.",2016
73330,"gordon,ac","best-lane,j.",2016
73331,"gordon,ac","brealey,d.",2016
73332,"gordon,ac","nutt,c.l.",2016
73333,"gordon,ac","mcnamee,j.j.",2016
73334,"gordon,ac","reschreiter,h.",2016
73335,"gordon,ac","breen,a.",2016
73336,"gordon,ac","liu,k.d.",2016
73337,"gordon,ac","ashby,d.",2016
73338,"iwami,t","kiyohara,kosuke",2016
73339,"iwami,t","sakai,tomohiko",2016
73340,"iwami,t","matsuyama,tasuku",2016
73341,"iwami,t","hatakeyama,toshihiro",2016
73342,"iwami,t","shimamoto,tomonari",2016
73343,"iwami,t","izawa,junichi",2016
73344,"iwami,t","fujii,tomoko",2016
73345,"iwami,t","nishiyama,chika",2016
73346,"iwami,t","kawamura,takashi",2016
73347,"iwami,t","iwami,taku",2016
73348,"simmons,lh","goldstein,alanj.",2016
73349,"simmons,lh","boruta,davidm.,ii",2016
73350,"simmons,lh","stall,jennifern.",2016
73351,"blendon,rj","benson,johnm.",2016
73352,"blendon,rj","casey,logans.",2016
73353,"pardo,ca","lizarazo,jairo",2016
73354,"pardo,ca","jimenez-arango,jorgea.",2016
73355,"pardo,ca","zea-vera,andresf.",2016
73356,"pardo,ca","gonzalez-manrique,guillermo",2016
73357,"pardo,ca","vargas,jose",2016
73358,"pardo,ca","angarita,jorgea.",2016
73359,"pardo,ca","zuniga,gonzalo",2016
73360,"pardo,ca","lopez-gonzalez,reydmar",2016
73361,"pardo,ca","beltran,cindyl.",2016
73362,"pardo,ca","rizcala,karenh.",2016
73363,"pardo,ca","morales,mariat.",2016
73364,"pardo,ca","pacheco,oscar",2016
73365,"pardo,ca","ospina,marthal.",2016
73366,"pardo,ca","kumar,anupama",2016
73367,"pardo,ca","cornblath,davidr.",2016
73368,"pardo,ca","munoz,lauras.",2016
73369,"pardo,ca","osorio,lyda",2016
73370,"pardo,ca","barreras,paula",2016
73371,"pardo,ca","pardo,carlosa.",2016
73372,"prandoni,p","lensing,anthoniew.a.",2016
73373,"prandoni,p","prins,martinh.",2016
73374,"prandoni,p","ciammaichella,maurizio",2016
73375,"prandoni,p","perlati,marica",2016
73376,"prandoni,p","mumoli,nicola",2016
73377,"prandoni,p","bucherini,eugenio",2016
73378,"prandoni,p","visona,adriana",2016
73379,"prandoni,p","bova,carlo",2016
73380,"prandoni,p","imberti,davide",2016
73381,"prandoni,p","campostrini,stefano",2016
73382,"prandoni,p","barbar,sofia",2016
73383,"cosman,f","crittenden,d.b.",2016
73384,"cosman,f","adachi,j.d.",2016
73385,"cosman,f","binkley,n.",2016
73386,"cosman,f","czerwinski,e.",2016
73387,"cosman,f","ferrari,s.",2016
73388,"cosman,f","hofbauer,l.c.",2016
73389,"cosman,f","lau,e.",2016
73390,"cosman,f","lewiecki,e.m.",2016
73391,"cosman,f","miyauchi,a.",2016
73392,"cosman,f","zerbini,c.a.f.",2016
73393,"cosman,f","milmont,c.e.",2016
73394,"cosman,f","chen,l.",2016
73395,"cosman,f","maddox,j.",2016
73396,"cosman,f","meisner,p.d.",2016
73397,"cosman,f","libanati,c.",2016
73398,"cosman,f","grauer,a.",2016
73399,"woodcock,a","woodcock,ashley",2016
73400,"macdonald,sm","rapalino,otto",2016
73401,"macdonald,sm","sherry,nicolea.",2016
73402,"macdonald,sm","cohen,adamb.",2016
73403,"macdonald,sm","ebb,davidh.",2016
73404,"macdonald,sm","tarbell,nancyj.",2016
73405,"macdonald,sm","oakley,derekh.",2016
73406,"hamdy,fc","donovan,j.l.",2016
73407,"hamdy,fc","lane,j.a.",2016
73408,"hamdy,fc","mason,m.",2016
73409,"hamdy,fc","metcalfe,c.",2016
73410,"hamdy,fc","holding,p.",2016
73411,"hamdy,fc","davis,m.",2016
73412,"hamdy,fc","peters,t.j.",2016
73413,"hamdy,fc","turner,e.l.",2016
73414,"hamdy,fc","martin,r.m.",2016
73415,"hamdy,fc","oxley,j.",2016
73416,"hamdy,fc","robinson,m.",2016
73417,"hamdy,fc","staffurth,j.",2016
73418,"hamdy,fc","walsh,e.",2016
73419,"hamdy,fc","bollina,p.",2016
73420,"hamdy,fc","catto,j.",2016
73421,"hamdy,fc","doble,a.",2016
73422,"hamdy,fc","doherty,a.",2016
73423,"hamdy,fc","gillatt,d.",2016
73424,"hamdy,fc","kockelbergh,r.",2016
73425,"hamdy,fc","kynaston,h.",2016
73426,"hamdy,fc","paul,a.",2016
73427,"hamdy,fc","powell,p.",2016
73428,"hamdy,fc","prescott,s.",2016
73429,"hamdy,fc","rosario,d.j.",2016
73430,"hamdy,fc","rowe,e.",2016
73431,"hamdy,fc","neal,d.e.",2016
73432,"donovan,jl","hamdy,f.c.",2016
73433,"donovan,jl","lane,j.a.",2016
73434,"donovan,jl","mason,m.",2016
73435,"donovan,jl","metcalfe,c.",2016
73436,"donovan,jl","walsh,e.",2016
73437,"donovan,jl","blazeby,j.m.",2016
73438,"donovan,jl","peters,t.j.",2016
73439,"donovan,jl","holding,p.",2016
73440,"donovan,jl","bonnington,s.",2016
73441,"donovan,jl","lennon,t.",2016
73442,"donovan,jl","bradshaw,l.",2016
73443,"donovan,jl","cooper,d.",2016
73444,"donovan,jl","herbert,p.",2016
73445,"donovan,jl","howson,j.",2016
73446,"donovan,jl","jones,a.",2016
73447,"donovan,jl","lyons,n.",2016
73448,"donovan,jl","salter,e.",2016
73449,"donovan,jl","thompson,p.",2016
73450,"donovan,jl","tidball,s.",2016
73451,"donovan,jl","blaikie,j.",2016
73452,"donovan,jl","gray,c.",2016
73453,"donovan,jl","bollina,p.",2016
73454,"donovan,jl","catto,j.",2016
73455,"donovan,jl","doble,a.",2016
73456,"donovan,jl","doherty,a.",2016
73457,"donovan,jl","gillatt,d.",2016
73458,"donovan,jl","kockelbergh,r.",2016
73459,"donovan,jl","kynaston,h.",2016
73460,"donovan,jl","paul,a.",2016
73461,"donovan,jl","powell,p.",2016
73462,"donovan,jl","prescott,s.",2016
73463,"donovan,jl","rosario,d.j.",2016
73464,"donovan,jl","rowe,e.",2016
73465,"donovan,jl","davis,m.",2016
73466,"donovan,jl","turner,e.l.",2016
73467,"donovan,jl","martin,r.m.",2016
73468,"donovan,jl","neal,d.e.",2016
73469,"davey,rt","dodd,lori",2016
73470,"davey,rt","proschan,michaela.",2016
73471,"davey,rt","neaton,james",2016
73472,"davey,rt","nordwall,jacquieneuhaus",2016
73473,"davey,rt","koopmeiners,josephs.",2016
73474,"davey,rt","beigel,john",2016
73475,"davey,rt","tierney,john",2016
73476,"davey,rt","lane,h.clifford",2016
73477,"davey,rt","fauci,anthonys.",2016
73478,"davey,rt","massaquoi,mosesb.f.",2016
73479,"davey,rt","sahr,foday",2016
73480,"davey,rt","malvy,denis",2016
73481,"byrne,tn","stone,johnh.",2016
73482,"byrne,tn","pillai,shivs.",2016
73483,"byrne,tn","rapalino,otto",2016
73484,"byrne,tn","deshpande,vikram",2016
73485,"krumholz,hm","butala,neelm.",2016
73486,"krumholz,hm","ma,shuangge",2016
73487,"krumholz,hm","normand,sharon-liset.",2016
73488,"krumholz,hm","krumholz,harlanm.",2016
73489,"gastanaduy,pa","budd,jeremy",2016
73490,"gastanaduy,pa","fisher,nicholas",2016
73491,"gastanaduy,pa","redd,susanb.",2016
73492,"gastanaduy,pa","fletcher,jackie",2016
73493,"gastanaduy,pa","miller,julie",2016
73494,"gastanaduy,pa","mcfadden,dwightj.,iii",2016
73495,"gastanaduy,pa","rota,jennifer",2016
73496,"gastanaduy,pa","rota,paula.",2016
73497,"gastanaduy,pa","hickman,carole",2016
73498,"gastanaduy,pa","fowler,brian",2016
73499,"gastanaduy,pa","tatham,lilith",2016
73500,"gastanaduy,pa","wallace,gregorys.",2016
73501,"gastanaduy,pa","defijter,sietske",2016
73502,"gastanaduy,pa","fiebelkorn,amyparker",2016
73503,"gastanaduy,pa","diorio,mary",2016
73504,"bonnemann,cg chesler,at","szczot,marcin",2016
73505,"bonnemann,cg chesler,at","bharucha-goebel,diana",2016
73506,"bonnemann,cg chesler,at","ceko,marta",2016
73507,"bonnemann,cg chesler,at","donkervoort,sandra",2016
73508,"bonnemann,cg chesler,at","laubacher,claire",2016
73509,"bonnemann,cg chesler,at","hayes,leslieh.",2016
73510,"bonnemann,cg chesler,at","alter,katharine",2016
73511,"bonnemann,cg chesler,at","zampieri,cristiane",2016
73512,"bonnemann,cg chesler,at","stanley,christopher",2016
73513,"bonnemann,cg chesler,at","innes,a.micheil",2016
73514,"bonnemann,cg chesler,at","mah,jeank.",2016
73515,"bonnemann,cg chesler,at","grosmann,carlam.",2016
73516,"bonnemann,cg chesler,at","bradley,nathaniel",2016
73517,"bonnemann,cg chesler,at","nguyen,david",2016
73518,"bonnemann,cg chesler,at","foley,a.reghan",2016
73519,"bonnemann,cg chesler,at","lepichon,clairee.",2016
73520,"bonnemann,cg chesler,at","bonnemann,carsteng.",2016
73521,"kober,l","thune,jensj.",2016
73522,"kober,l","nielsen,jensc.",2016
73523,"kober,l","haarbo,jens",2016
73524,"kober,l","videbaek,lars",2016
73525,"kober,l","korup,eva",2016
73526,"kober,l","jensen,gunnar",2016
73527,"kober,l","hildebrandt,per",2016
73528,"kober,l","steffensen,flemmingh.",2016
73529,"kober,l","bruun,nielse.",2016
73530,"kober,l","eiskjaer,hans",2016
73531,"kober,l","brandes,axel",2016
73532,"kober,l","thogersen,annam.",2016
73533,"kober,l","gustafsson,finn",2016
73534,"kober,l","egstrup,kenneth",2016
73535,"kober,l","videbaek,regitze",2016
73536,"kober,l","hassager,christian",2016
73537,"kober,l","svendsen,jesperh.",2016
73538,"kober,l","hofsten,dane.",2016
73539,"kober,l","torp-pedersen,christian",2016
73540,"kober,l","pehrson,steen",2016
73541,"tita,atn","szychowski,jeffm.",2016
73542,"tita,atn","boggess,kim",2016
73543,"tita,atn","saade,george",2016
73544,"tita,atn","longo,sherri",2016
73545,"tita,atn","clark,erin",2016
73546,"tita,atn","esplin,sean",2016
73547,"tita,atn","cleary,kirsten",2016
73548,"tita,atn","wapner,ron",2016
73549,"tita,atn","letson,kellett",2016
73550,"tita,atn","owens,michelle",2016
73551,"tita,atn","abramovici,adi",2016
73552,"tita,atn","ambalavanan,namasivayam",2016
73553,"tita,atn","cutter,gary",2016
73554,"tita,atn","andrews,william",2016
73555,"bonaa,kh","mannsverk,j.",2016
73556,"bonaa,kh","wiseth,r.",2016
73557,"bonaa,kh","aaberge,l.",2016
73558,"bonaa,kh","myreng,y.",2016
73559,"bonaa,kh","nygard,o.",2016
73560,"bonaa,kh","nilsen,d.w.",2016
73561,"bonaa,kh","klow,n.-e.",2016
73562,"bonaa,kh","uchto,m.",2016
73563,"bonaa,kh","trovik,t.",2016
73564,"bonaa,kh","bendz,b.",2016
73565,"bonaa,kh","stavnes,s.",2016
73566,"bonaa,kh","bjornerheim,r.",2016
73567,"bonaa,kh","larsen,a.-i.",2016
73568,"bonaa,kh","slette,m.",2016
73569,"bonaa,kh","steigen,t.",2016
73570,"bonaa,kh","jakobsen,o.j.",2016
73571,"bonaa,kh","bleie,o.",2016
73572,"bonaa,kh","fossum,e.",2016
73573,"bonaa,kh","hanssen,t.a.",2016
73574,"bonaa,kh","dahl-eriksen,o.",2016
73575,"bonaa,kh","njolstad,i.",2016
73576,"bonaa,kh","rasmussen,k.",2016
73577,"bonaa,kh","wilsgaard,t.",2016
73578,"bonaa,kh","nordrehaug,j.e.",2016
73579,"vestbo,j","leather,david",2016
73580,"vestbo,j","bakerly,nawardiar",2016
73581,"vestbo,j","new,john",2016
73582,"vestbo,j","gibson,j.martin",2016
73583,"vestbo,j","mccorkindale,sheila",2016
73584,"vestbo,j","collier,susan",2016
73585,"vestbo,j","crawford,jodie",2016
73586,"vestbo,j","frith,lucy",2016
73587,"vestbo,j","harvey,catherine",2016
73588,"vestbo,j","svedsater,henrik",2016
73589,"vestbo,j","woodcock,ashley",2016
73590,"irwin,ke","freudenreich,oliver",2016
73591,"irwin,ke","peppercorn,jeffrey",2016
73592,"irwin,ke","taghian,alphonseg.",2016
73593,"irwin,ke","freer,phoebee.",2016
73594,"irwin,ke","gudewicz,thomasm.",2016
73595,"hutchinson,pj","kolias,a.g.",2016
73596,"hutchinson,pj","timofeev,i.s.",2016
73597,"hutchinson,pj","corteen,e.a.",2016
73598,"hutchinson,pj","czosnyka,m.",2016
73599,"hutchinson,pj","timothy,j.",2016
73600,"hutchinson,pj","anderson,i.",2016
73601,"hutchinson,pj","bulters,d.o.",2016
73602,"hutchinson,pj","belli,a.",2016
73603,"hutchinson,pj","eynon,c.a.",2016
73604,"hutchinson,pj","wadley,j.",2016
73605,"hutchinson,pj","mendelow,a.d.",2016
73606,"hutchinson,pj","mitchell,p.m.",2016
73607,"hutchinson,pj","wilson,m.h.",2016
73608,"hutchinson,pj","critchley,g.",2016
73609,"hutchinson,pj","sahuquillo,j.",2016
73610,"hutchinson,pj","unterberg,a.",2016
73611,"hutchinson,pj","servadei,f.",2016
73612,"hutchinson,pj","teasdale,g.m.",2016
73613,"hutchinson,pj","pickard,j.d.",2016
73614,"hutchinson,pj","menon,d.k.",2016
73615,"hutchinson,pj","murray,g.d.",2016
73616,"hutchinson,pj","kirkpatrick,p.j.",2016
73617,"connolly,sj","milling,trumanj.,jr.",2016
73618,"connolly,sj","eikelboom,johnw.",2016
73619,"connolly,sj","gibson,c.michael",2016
73620,"connolly,sj","curnutte,johnt.",2016
73621,"connolly,sj","gold,alex",2016
73622,"connolly,sj","bronson,micheled.",2016
73623,"connolly,sj","lu,genmin",2016
73624,"connolly,sj","conley,pamelab.",2016
73625,"connolly,sj","verhamme,peter",2016
73626,"connolly,sj","schmidt,jeannot",2016
73627,"connolly,sj","middeldorp,saskia",2016
73628,"connolly,sj","cohen,alexandert.",2016
73629,"connolly,sj","beyer-westendorf,jan",2016
73630,"connolly,sj","albaladejo,pierre",2016
73631,"connolly,sj","lopez-sendon,jose",2016
73632,"connolly,sj","goodman,shelly",2016
73633,"connolly,sj","leeds,janet",2016
73634,"connolly,sj","wiens,brianl.",2016
73635,"connolly,sj","siegal,deborahm.",2016
73636,"connolly,sj","zotova,elena",2016
73637,"connolly,sj","meeks,brandi",2016
73638,"connolly,sj","nakamya,juliet",2016
73639,"connolly,sj","lim,w.ting",2016
73640,"connolly,sj","crowther,mark",2016
73641,"owen,ls","owen,louises.",2016
73642,"owen,ls","manley,brettj.",2016
73643,"owen,ls","froisland,dagh.",2016
73644,"owen,ls","donath,susanm.",2016
73645,"owen,ls","dalziel,kimm.",2016
73646,"owen,ls","pritchard,margoa.",2016
73647,"owen,ls","cartwright,davidw.",2016
73648,"owen,ls","collins,clarel.",2016
73649,"owen,ls","malhotra,atul",2016
73650,"owen,ls","davis,peterg.",2016
73651,"owen,ls","investigators,h.i.p.s.t.e.r.trial",2016
73652,"white,nj","duong,trant.",2016
73653,"white,nj","uthaisin,chirapong",2016
73654,"white,nj","nosten,francois",2016
73655,"white,nj","phyo,aungp.",2016
73656,"white,nj","hanboonkunupakarn,borimas",2016
73657,"white,nj","pukrittayakamee,sasithon",2016
73658,"white,nj","jittamala,podjanee",2016
73659,"white,nj","chuthasmit,kittiphum",2016
73660,"white,nj","cheung,mings.",2016
73661,"white,nj","feng,yiyan",2016
73662,"white,nj","li,ruobing",2016
73663,"white,nj","magnusson,baldur",2016
73664,"white,nj","sultan,marc",2016
73665,"white,nj","wieser,daniela",2016
73666,"white,nj","xun,xiaolei",2016
73667,"white,nj","zhao,rong",2016
73668,"white,nj","diagana,thierryt.",2016
73669,"white,nj","pertel,peter",2016
73670,"white,nj","leong,f.joel",2016
73671,"johnston,kt","dang,pragyaa.",2016
73672,"johnston,kt","specht,michellec.",2016
73673,"johnston,kt","letourneau,alyssar.",2016
73674,"johnston,kt","gudewicz,thomasm.",2016
73675,"heineman,tc","lal,h.",2016
73676,"heineman,tc","kovac,m.",2016
73677,"heineman,tc","chlibek,r.",2016
73678,"heineman,tc","hwang,s.-j.",2016
73679,"heineman,tc","diez-domingo,j.",2016
73680,"heineman,tc","godeaux,o.",2016
73681,"heineman,tc","levin,m.j.",2016
73682,"heineman,tc","mcelhaney,j.e.",2016
73683,"heineman,tc","puig-barbera,j.",2016
73684,"heineman,tc","abeele,c.vanden",2016
73685,"heineman,tc","vesikari,t.",2016
73686,"heineman,tc","watanabe,d.",2016
73687,"heineman,tc","zahaf,t.",2016
73688,"heineman,tc","ahonen,a.",2016
73689,"heineman,tc","athan,e.",2016
73690,"heineman,tc","barba-gomez,j.f.",2016
73691,"heineman,tc","campora,l.",2016
73692,"heineman,tc","delooze,f.",2016
73693,"heineman,tc","downey,h.j.",2016
73694,"heineman,tc","ghesquiere,w.",2016
73695,"heineman,tc","gorfinkel,i.",2016
73696,"heineman,tc","korhonen,t.",2016
73697,"heineman,tc","leung,e.",2016
73698,"heineman,tc","mcneil,s.a.",2016
73699,"heineman,tc","oostvogels,l.",2016
73700,"heineman,tc","rombo,l.",2016
73701,"heineman,tc","smetana,j.",2016
73702,"heineman,tc","weckx,l.",2016
73703,"heineman,tc","yeo,w.",2016
73704,"heineman,tc","heineman,t.c.",2016
73705,"qureshi,ai","palesch,yukoy.",2016
73706,"qureshi,ai","barsan,williamg.",2016
73707,"qureshi,ai","hanley,danielf.",2016
73708,"qureshi,ai","hsu,chungy.",2016
73709,"qureshi,ai","martin,reneel.",2016
73710,"qureshi,ai","moy,claudias.",2016
73711,"qureshi,ai","silbergleit,robert",2016
73712,"qureshi,ai","steiner,thorsten",2016
73713,"qureshi,ai","suarez,josei.",2016
73714,"qureshi,ai","toyoda,kazunori",2016
73715,"qureshi,ai","wang,yongjun",2016
73716,"qureshi,ai","yamamoto,haruko",2016
73717,"qureshi,ai","yoon,byung-woo",2016
73718,"dombret,h","chevret,sylvie",2016
73719,"dombret,h","thomas,xavier",2016
73720,"dombret,h","heim,dominik",2016
73721,"dombret,h","leguay,thibaut",2016
73722,"dombret,h","huguet,francoise",2016
73723,"dombret,h","chevallier,patrice",2016
73724,"dombret,h","hunault,mathilde",2016
73725,"dombret,h","boissel,nicolas",2016
73726,"dombret,h","escoffre-barbe,martine",2016
73727,"dombret,h","hess,urs",2016
73728,"dombret,h","vey,norbert",2016
73729,"dombret,h","pignon,jean-michel",2016
73730,"dombret,h","braun,thorsten",2016
73731,"dombret,h","marolleau,jean-pierre",2016
73732,"dombret,h","cahn,jean-yves",2016
73733,"dombret,h","chalandon,yves",2016
73734,"dombret,h","lheritier,veronique",2016
73735,"dombret,h","beldjord,kheira",2016
73736,"dombret,h","bene,mariec.",2016
73737,"dombret,h","ifrah,norbert",2016
73738,"dombret,h","dombret,herve",2016
73739,"legro,rs","hurtado,rociom.",2016
73740,"legro,rs","kilcoyne,aoife",2016
73741,"legro,rs","roberts,drucillaj.",2016
73742,"zignol,m","dean,annas.",2016
73743,"zignol,m","falzon,dennis",2016
73744,"zignol,m","vangemert,wayne",2016
73745,"zignol,m","wright,abigail",2016
73746,"zignol,m","vandeun,armand",2016
73747,"zignol,m","portaels,francoise",2016
73748,"zignol,m","laszlo,adalbert",2016
73749,"zignol,m","espinal,marcosa.",2016
73750,"zignol,m","pablos-mendez,ariel",2016
73751,"zignol,m","bloom,amy",2016
73752,"zignol,m","aziz,mohameda.",2016
73753,"zignol,m","weyer,karin",2016
73754,"zignol,m","jaramillo,ernesto",2016
73755,"zignol,m","nunn,paul",2016
73756,"zignol,m","floyd,katherine",2016
73757,"zignol,m","raviglione,marioc.",2016
73758,"mcevoy,rd luo,ym","antic,nicka.",2016
73759,"mcevoy,rd luo,ym","heeley,emma",2016
73760,"mcevoy,rd luo,ym","luo,yuanming",2016
73761,"mcevoy,rd luo,ym","ou,qiong",2016
73762,"mcevoy,rd luo,ym","zhang,xilong",2016
73763,"mcevoy,rd luo,ym","mediano,olga",2016
73764,"mcevoy,rd luo,ym","chen,rui",2016
73765,"mcevoy,rd luo,ym","drager,lucianof.",2016
73766,"mcevoy,rd luo,ym","liu,zhihong",2016
73767,"mcevoy,rd luo,ym","chen,guofang",2016
73768,"mcevoy,rd luo,ym","du,baoliang",2016
73769,"mcevoy,rd luo,ym","mcardle,nigel",2016
73770,"mcevoy,rd luo,ym","mukherjee,sutapa",2016
73771,"mcevoy,rd luo,ym","tripathi,manjari",2016
73772,"mcevoy,rd luo,ym","billot,laurent",2016
73773,"mcevoy,rd luo,ym","li,qiang",2016
73774,"mcevoy,rd luo,ym","lorenzi-filho,geraldo",2016
73775,"mcevoy,rd luo,ym","barbe,ferran",2016
73776,"mcevoy,rd luo,ym","redline,susan",2016
73777,"mcevoy,rd luo,ym","wang,jiguang",2016
73778,"mcevoy,rd luo,ym","arima,hisatomi",2016
73779,"mcevoy,rd luo,ym","neal,bruce",2016
73780,"mcevoy,rd luo,ym","white,davidp.",2016
73781,"mcevoy,rd luo,ym","grunstein,ronr.",2016
73782,"mcevoy,rd luo,ym","zhong,nanshan",2016
73783,"mcevoy,rd luo,ym","anderson,craigs.",2016
73784,"jaffe,gj","dick,andrewd.",2016
73785,"jaffe,gj","brezin,antoinep.",2016
73786,"jaffe,gj",quandongnguyen,2016
73787,"jaffe,gj","thorne,jennifere.",2016
73788,"jaffe,gj","kestelyn,philippe",2016
73789,"jaffe,gj","barisani-asenbauer,talin",2016
73790,"jaffe,gj","franco,pablo",2016
73791,"jaffe,gj","heiligenhaus,arnd",2016
73792,"jaffe,gj","scales,david",2016
73793,"jaffe,gj","chu,davids.",2016
73794,"jaffe,gj","camez,anne",2016
73795,"jaffe,gj","kwatra,nishav.",2016
73796,"jaffe,gj","song,alexandrap.",2016
73797,"jaffe,gj","kron,martina",2016
73798,"jaffe,gj","tari,samir",2016
73799,"jaffe,gj","suhler,ericb.",2016
73800,"milano,f","gooley,ted",2016
73801,"milano,f","wood,brent",2016
73802,"milano,f","woolfrey,ann",2016
73803,"milano,f","flowers,marye.",2016
73804,"milano,f","doney,kristine",2016
73805,"milano,f","witherspoon,robert",2016
73806,"milano,f","mielcarek,marco",2016
73807,"milano,f","deeg,joachimh.",2016
73808,"milano,f","sorror,mohamed",2016
73809,"milano,f","dahlberg,ann",2016
73810,"milano,f","sandmaier,brendam.",2016
73811,"milano,f","salit,rachel",2016
73812,"milano,f","petersdorf,effie",2016
73813,"milano,f","appelbaum,frederickr.",2016
73814,"milano,f","delaney,colleen",2016
73815,"weitzel,t abarca,k","dittrich,sabine",2016
73816,"weitzel,t abarca,k","lopez,javier",2016
73817,"weitzel,t abarca,k","phuklia,weerawat",2016
73818,"weitzel,t abarca,k","martinez-valdebenito,constanza",2016
73819,"weitzel,t abarca,k","velasquez,katia",2016
73820,"weitzel,t abarca,k","blacksell,stuartd.",2016
73821,"weitzel,t abarca,k","paris,danielh.",2016
73822,"weitzel,t abarca,k","abarca,katia",2016
73823,"manian,fa","barshak,miriamb.",2016
73824,"manian,fa","lowry,kathrynp.",2016
73825,"manian,fa","basnet,kristenm.",2016
73826,"manian,fa","stowell,christopherp.",2016
73827,"ribas,a","garcia-diaz,angel",2016
73828,"ribas,a","shin,daniels.",2016
73829,"ribas,a","escuin-ordinas,helena",2016
73830,"ribas,a","hugo,willy",2016
73831,"ribas,a","hu-lieskovan,siwen",2016
73832,"ribas,a","torrejon,davisy.",2016
73833,"ribas,a","abril-rodriguez,gabriel",2016
73834,"ribas,a","sandoval,salemiz",2016
73835,"ribas,a","barthly,lucas",2016
73836,"ribas,a","saco,justin",2016
73837,"ribas,a","moreno,blancahomet",2016
73838,"ribas,a","mezzadra,riccardo",2016
73839,"ribas,a","chmielowski,bartosz",2016
73840,"ribas,a","ruchalski,kathleen",2016
73841,"ribas,a","shintaku,i.peter",2016
73842,"ribas,a","sanchez,phillipj.",2016
73843,"ribas,a","puig-saus,cristina",2016
73844,"ribas,a","cherry,grace",2016
73845,"ribas,a","seja,n.p.elizabeth",2016
73846,"ribas,a","kong,xiangju",2016
73847,"ribas,a","pang,jia",2016
