s,e,t
"dale,ac","wiseth,rune",2008
"smith,ad","bradley,davidj.",2008
"smith,ad","smith,valerie",2008
"smith,ad","blaze,marie",2008
"smith,ad","behrens,ronh.",2008
"smith,ad","chiodini,peterl.",2008
"smith,ad","whitty,christopherj.m.",2008
"sofi,f","capalbo,andrea",2008
"sofi,f","pucci,nicola",2008
"sofi,f","giuliattini,jacopo",2008
"sofi,f","condino,francesca",2008
"sofi,f","alessandri,flavio",2008
"sofi,f","abbate,rosanna",2008
"sofi,f","gensini,gianfranco",2008
"sofi,f","califano,sergio",2008
"murphy,d","hotopf,matthew",2008
"murphy,d","wessely,simon",2008
"nabi,h","kivimaki,mika",2008
"nabi,h","devogli,roberto",2008
"nabi,h","marmot,michaelg.",2008
"nabi,h","singh-manoux,archana",2008
"hotopf,m","richardson,genevra",2008
"hotopf,m","david,anthonys.",2008
"hotopf,m","szmukler,george",2008
"hotopf,m","hayward,peter",2008
"hotopf,m","hotopf,matthew",2008
"schouten,lmt","hulscher,marliese.j.l.",2008
"schouten,lmt","vaneverdingen,jannesj.e.",2008
"schouten,lmt","huijsman,robbert",2008
"schouten,lmt","grol,richardp.t.m.",2008
"hippisley-cox,j","coupland,carol",2008
"hippisley-cox,j","vinogradova,yana",2008
"hippisley-cox,j","robson,john",2008
"hippisley-cox,j","minhas,rubin",2008
"hippisley-cox,j","sheikh,aziz",2008
"hippisley-cox,j","brindle,peter",2008
"obermeyer,z","murray,christopherj.l.",2008
"obermeyer,z","gakidou,emmanuela",2008
"snape,md","kelly,d.f.",2008
"snape,md","lewis,s.",2008
"snape,md","banner,c.",2008
"snape,md","kibwana,l.",2008
"snape,md","moore,c.e.",2008
"snape,md","diggle,l.",2008
"snape,md","john,t.",2008
"snape,md","yu,l.m.",2008
"snape,md","borrow,r.",2008
"snape,md","borkowski,a.",2008
"snape,md","nau,c.",2008
"snape,md","pollard,a.j.",2008
"mehanna,hm","moledina,jamil",2008
"mehanna,hm","travis,jane",2008
"goadsby,pj","goldberg,jay",2008
"goadsby,pj","silberstein,stephend.",2008
"benn,cs","diness,birgitterode",2008
"benn,cs","roth,adam",2008
"benn,cs","nante,ernesto",2008
"benn,cs","fisker,anebaerent",2008
"benn,cs","lisse,idamaria",2008
"benn,cs","yazdanbakhsh,maria",2008
"benn,cs","whittle,hilton",2008
"benn,cs","rodrigues,amabelia",2008
"benn,cs","aaby,peter",2008
"summers,c","summers,charlotte",2008
"feldkamp,ml","reefhuis,jennita",2008
"feldkamp,ml","kucik,james",2008
"feldkamp,ml","krikov,sergey",2008
"feldkamp,ml","wilson,andy",2008
"feldkamp,ml","moore,cynthiaa.",2008
"feldkamp,ml","carey,johnc.",2008
"feldkamp,ml","botto,lorenzod.",2008
"hazell,ml","morris,juliea.",2008
"hazell,ml","hazell,michellel.",2008
"hazell,ml","linehan,maryf.",2008
"hazell,ml","frank,timothyl.",2008
"bone,a","ncube,fortune",2008
"bone,a","nichols,tom",2008
"bone,a","noah,normand.",2008
"martinez-gonzalez,ma","delafuente-arrillaga,c.",2008
"martinez-gonzalez,ma","nunez-cordoba,j.m.",2008
"martinez-gonzalez,ma","basterra-gortari,f.j.",2008
"martinez-gonzalez,ma","beunza,j.j.",2008
"martinez-gonzalez,ma","vazquez,z.",2008
"martinez-gonzalez,ma","benito,s.",2008
"martinez-gonzalez,ma","tortosa,a.",2008
"martinez-gonzalez,ma","bes-rastrollo,m.",2008
"vandenhout,wb","peul,wilcoc.",2008
"vandenhout,wb","koes,bartw.",2008
"vandenhout,wb","brand,ronald",2008
"vandenhout,wb","kievit,job",2008
"vandenhout,wb","thomeer,ralpht.w.m.",2008
"rowe,bh","friedman,benjaminw.",2008
"rowe,bh","brown,michaeld.",2008
"rowe,bh","innes,grantd.",2008
"rowe,bh","grafstein,eric",2008
"rowe,bh","roberts,tede.",2008
"rowe,bh","rowe,brianh.",2008
"lalloo,dg","hill,davidr.",2008
"pearce,shs","mcintyre,elizabetha.",2008
"pearce,shs","verrill,mark",2008
"pearce,shs","quinton,richard",2008
"pearce,shs","pearce,simonh.s.",2008
"peul,wc","vandenhout,wilbertb.",2008
"peul,wc","brand,ronald",2008
"peul,wc","thomeer,ralpht.w.m.",2008
"peul,wc","koes,bartw.",2008
"ioannidis,jpa","tsianos,georgios",2008
"ioannidis,jpa","ioannidis,johnp.a.",2008
"greenhalgh,t","wood,garyw.",2008
"greenhalgh,t","bratan,tanja",2008
"greenhalgh,t","stramer,katja",2008
"greenhalgh,t","hinder,susan",2008
"bell,j","harvey-dodds,lucy",2008
"nordstrom,l","lipponer,c.",2008
"nordstrom,l","norman,m.",2008
"nordstrom,l","herbst,a.",2008
"nordstrom,l","prebensen,d.",2008
"nordstrom,l","hansson,a.",2008
"nordstrom,l","bryngelsson,a-l",2008
"nordstrom,l","christoffersson,m.",2008
"nordstrom,l","sennstrom,m.",2008
"nordstrom,l","wennerholm,u-b",2008
"nordstrom,l","nordstrom,l.",2008
"charlesworth,g","shepstone,lee",2008
"charlesworth,g","wilson,edward",2008
"charlesworth,g","reynolds,shirley",2008
"charlesworth,g","mugford,miranda",2008
"charlesworth,g","price,david",2008
"charlesworth,g","harvey,ian",2008
"charlesworth,g","poland,fiona",2008
"gittoes,njl","gittoes,neilj.l.",2008
"aveyard,p","johnson,carol",2008
"aveyard,p","fillingham,sally",2008
"aveyard,p","parsons,amanda",2008
"aveyard,p","murphy,mike",2008
"canonico,m","plu-bureau,genevieve",2008
"canonico,m","lowe,gordond.o.",2008
"canonico,m","scarabin,pierre-yves",2008
"kang,hk","luff,a.j.",2008
"field,dj","dorling,jons.",2008
"field,dj","manktelow,bradleyn.",2008
"field,dj","draper,elizabeths.",2008
"kruijshaar,me","watson,johnm.",2008
"kruijshaar,me","drobniewski,francis",2008
"kruijshaar,me","anderson,charlotte",2008
"kruijshaar,me","brown,timothyj.",2008
"kruijshaar,me","magee,johng.",2008
"kruijshaar,me","smith,e.grace",2008
"kruijshaar,me","story,alistair",2008
"kruijshaar,me","abubakar,ibrahim",2008
"gillies,cl","lambert,paulc.",2008
"gillies,cl","abrams,keithr.",2008
"gillies,cl","sutton,alexj.",2008
"gillies,cl","cooper,nicolaj.",2008
"gillies,cl","hsu,ront.",2008
"gillies,cl","davies,melaniej.",2008
"gillies,cl","khunti,kamlesh",2008
"goldsmith,dja","goldsmith,davidj.a.",2008
"simon,j","gray,alastair",2008
"simon,j","clarke,philip",2008
"simon,j","wade,aisha",2008
"simon,j","neil,andrew",2008
"simon,j","farmer,andrew",2008
"cnossen,js","vollebregt,karlijnc.",2008
"cnossen,js","devrieze,nynke",2008
"cnossen,js","terriet,gerben",2008
"cnossen,js","mol,benw.j.",2008
"cnossen,js","franx,arie",2008
"cnossen,js","khan,khalids.",2008
"cnossen,js","vanderpost,jorisa.m.",2008
"turnbull,f","neal,b.",2008
"turnbull,f","ninomiya,t.",2008
"turnbull,f","algerl,c.",2008
"turnbull,f","arima,h.",2008
"turnbull,f","barzi,f.",2008
"turnbull,f","bulpitt,c.",2008
"turnbull,f","chalmers,j.",2008
"turnbull,f","fagard,r.",2008
"turnbull,f","gleason,a.",2008
"turnbull,f","heritier,s.",2008
"turnbull,f","li,n.",2008
"turnbull,f","perkovic,v.",2008
"turnbull,f","woodward,m.",2008
"turnbull,f","macmahon,s.",2008
"vrijens,b","vincze,gabor",2008
"vrijens,b","kristanto,paulus",2008
"vrijens,b","urquhart,john",2008
"vrijens,b","burnier,michel",2008
"hatcher,s","arroll,bruce",2008
"hawkins,ss","lamb,kate",2008
"hawkins,ss","cole,timj.",2008
"hawkins,ss","law,catherine",2008
"feder,g","timmis,adam",2008
"feder,g","chen,ruoling",2008
"feder,g","junghans,cornelia",2008
"feder,g","walsh,niamh",2008
"feder,g","zaman,justin",2008
"feder,g","eldridge,sandra",2008
"feder,g","hemingway,harry",2008
"feder,g","feder,gene",2008
"travis,spl","keshav,satish",2008
"travis,spl","travis,simonp.l.",2008
"brabin,l","roberts,stephena.",2008
"brabin,l","stretch,rebecca",2008
"brabin,l","baxter,david",2008
"brabin,l","chambers,gloria",2008
"brabin,l","kitchener,henry",2008
"brabin,l","mccann,rosemary",2008
"kaptchuk,tj","kelley,johnm.",2008
"kaptchuk,tj","conboy,lisaa.",2008
"kaptchuk,tj","davis,rogerb.",2008
"kaptchuk,tj","kerr,catherinee.",2008
"kaptchuk,tj","jacobson,erice.",2008
"kaptchuk,tj","kirsch,irving",2008
"kaptchuk,tj","schyner,rosan.",2008
"kaptchuk,tj","nam,bonghyun",2008
"kaptchuk,tj","nguyen,longt.",2008
"kaptchuk,tj","park,min",2008
"kaptchuk,tj","rivers,andreal.",2008
"kaptchuk,tj","mcmanus,claire",2008
"kaptchuk,tj","kokkotou,efi",2008
"kaptchuk,tj","drossman,douglasa.",2008
"kaptchuk,tj","goldman,peter",2008
"kaptchuk,tj","lembo,anthonyj.",2008
"magee,la","brown,marka.",2008
"magee,la","lam,elaine",2008
"magee,la","vondadelszen,peter",2008
"magee,la","firoz,tabassum",2008
"magee,la","liston,robertm.",2008
"magee,la","magee,lauraa.",2008
"moran,jl","john,preeta",2008
"moran,jl","graham,petral.",2008
"moran,jl","moran,johnl.",2008
"moran,jl","george,igeabraham",2008
"moran,jl","bersten,andrew",2008
"jansen,jo","yule,stevenr.",2008
"jansen,jo","loudon,malcolma.",2008
"jeyaratnam,d","whitty,christopherj.m.",2008
"jeyaratnam,d","phillips,katie",2008
"jeyaratnam,d","liu,dongmei",2008
"jeyaratnam,d","orezzi,christina",2008
"jeyaratnam,d","ajoku,uchechukwu",2008
"jeyaratnam,d","french,garyl.",2008
"debelder,ma","dunning,joel",2008
"debelder,ma","roberts,anthonyp.",2008
"debelder,ma","morley,robert",2008
"debelder,ma","twomey,darragh",2008
"debelder,ma","hall,jamesa.",2008
"debelder,ma","sutton,andrewg.c.",2008
"debelder,ma","wright,roberta.",2008
"debelder,ma","muir,douglasf.",2008
"debelder,ma","debelder,marka.",2008
"nordin,p","vanderlinden,willem",2008
"bruce,j","king,peterm.",2008
"bruce,j","bruce,julie",2008
"eldridge,s","ashby,deborah",2008
"eldridge,s","bennett,catherine",2008
"eldridge,s","wakelin,melanie",2008
"eldridge,s","feder,gene",2008
"hoddinott,p","tappin,david",2008
"hoddinott,p","wright,charlotte",2008
"nordtveit,ti","melve,kariklungsoyr",2008
"nordtveit,ti","albrechtsen,susanne",2008
"nordtveit,ti","skjaerven,rolv",2008
"bedford,h","law,catherine",2008
"bedford,h","elliman,david",2008
"bedford,h","cole,timj.",2008
"bedford,h","bedford,helen",2008
"cumming,rg","sherrington,catherine",2008
"cumming,rg","lord,stephenr.",2008
"cumming,rg","simpson,judym.",2008
"cumming,rg","vogler,constance",2008
"cumming,rg","cameron,iand.",2008
"cumming,rg","naganathan,vasi",2008
"richardus,jh","pahan,david",2008
"richardus,jh","oskam,linda",2008
"richardus,jh","richardus,janh.",2008
"matteson,el","matteson,ericl.",2008
"sorensen,ht","christensen,steffen",2008
"sorensen,ht","mehnert,frank",2008
"sorensen,ht","pedersen,lars",2008
"sorensen,ht","chapurlat,rolandd.",2008
"sorensen,ht","cummings,stevenr.",2008
"sorensen,ht","baron,johna.",2008
"peters,ns","wong,t.",2008
"peters,ns","wright,a.r.",2008
"peters,ns","kon,o.m.",2008
"peters,ns","oldfield,w.",2008
"peters,ns","kanagaratnam,p.",2008
"peters,ns","davies,d.w.",2008
"peters,ns","peters,n.s.",2008
"rietjens,j","vandelden,johannes",2008
"rietjens,j","onwuteaka-philipsen,bregje",2008
"rietjens,j","buiting,hilde",2008
"rietjens,j","vandermaas,paul",2008
"rietjens,j","vanderheide,agnes",2008
"daniels,g","martin,pete",2008
"daniels,g","summers,joanna",2008
"daniels,g","massey,edwin",2008
"daniels,g","poole,geoff",2008
"daniels,g","daniels,geoff",2008
"lubitz,sa","fischer,avi",2008
"lubitz,sa","fuster,vaentin",2008
"dunger,db","widmer,barry",2008
"dunger,db","prevost,a.toby",2008
"dunger,db","schwarze,phillip",2008
"dunger,db","cooper,jason",2008
"dunger,db","edge,julie",2008
"dunger,db","marcovecchio,loredana",2008
"dunger,db","neil,andrew",2008
"dunger,db","dalton,r.neil",2008
"dunger,db","dunger,davidb.",2008
"paul,m","yahav,dafna",2008
"paul,m","bishara,jihad",2008
"paul,m","pitlik,silvio",2008
"paul,m","leibovici,leonard",2008
"paul,m","paul,mical",2008
"priotto,g","pinoges,loretxu",2008
"priotto,g","fursa,isaacbadi",2008
"priotto,g","burke,barbara",2008
"priotto,g","nicolay,nathalie",2008
"priotto,g","grillet,guillaume",2008
"priotto,g","hewison,cathy",2008
"priotto,g","balasegaram,manica",2008
"niewoehner,cb","schorer,annae.",2008
"navaneethan,sd","navaneethan,sankard.",2008
"navaneethan,sd","johnson,davidw.",2008
"navaneethan,sd","perkovic,vlado",2008
"navaneethan,sd","pellegrini,fabio",2008
"navaneethan,sd","nicolucci,antonio",2008
"navaneethan,sd","craig,jonathanc.",2008
"delaney,bc","qume,michelle",2008
"delaney,bc","moayyedi,paul",2008
"delaney,bc","logan,richardf.a.",2008
"delaney,bc","ford,alexanderc.",2008
"delaney,bc","elliott,cathy",2008
"delaney,bc","mcnulty,cliodna",2008
"delaney,bc","wilson,sue",2008
"delaney,bc","hobbs,f.d.richard",2008
"mcdermott,cj","shaw,pamelaj.",2008
"lokker,c","mckibbon,k.ann",2008
"lokker,c","mckinlay,r.james",2008
"lokker,c","wilczynski,nancyl.",2008
"lokker,c","haynes,r.brian",2008
"lazarus,jh","amin,pina",2008
"lazarus,jh","lazarus,johnh.",2008
"logan,s","tan,hooikuan",2008
"logan,s","gilbert,ruthe.",2008
"logan,s","muller,davidp.r.",2008
"logan,s","henley,william",2008
"logan,s","moy,robert",2008
"logan,s","pumphrey,rachel",2008
"logan,s","ani,cornelius",2008
"logan,s","davies,sarah",2008
"logan,s","edwards,vanessa",2008
"logan,s","green,heather",2008
"logan,s","salt,alison",2008
"logan,s","logan,stuart",2008
"parkes,g","greenhalgh,trisha",2008
"parkes,g","griffin,mark",2008
"parkes,g","dent,richard",2008
"sterne,jac","egger,matthias",2008
"sterne,jac","gluud,liselotte",2008
"sterne,jac","schulz,kennethf.",2008
"sterne,jac","jueni,peter",2008
"sterne,jac","altman,douglasg.",2008
"sterne,jac","gluud,christian",2008
"sterne,jac","martin,richardm.",2008
"sterne,jac","wood,anthonyj.g.",2008
"sterne,jac","sterne,jonathana.c.",2008
"milton,jc","hill-smith,ian",2008
"milton,jc","jackson,stephenh.d.",2008
"wheeler,bw","gunnell,david",2008
"wheeler,bw","metcalfe,chris",2008
"wheeler,bw","stephens,peter",2008
"wheeler,bw","martin,richardm.",2008
"manheimer,e","zhang,grant",2008
"manheimer,e","udoff,laurence",2008
"manheimer,e","haramati,aviad",2008
"manheimer,e","langenberg,patricia",2008
"manheimer,e","berman,brianm.",2008
"manheimer,e","bouter,lexm.",2008
"ramaraj,r","sorrell,vincentl.",2008
"gunnell,d","brock,anita",2008
"gunnell,d","brookes,sarat.",2008
"gunnell,d","gunnell,david",2008
"cox,hs","morrow,martha",2008
"cox,hs","deutschmann,peterw.",2008
"fahrenkopf,am","sectish,theodorec.",2008
"fahrenkopf,am","barger,laurak.",2008
"fahrenkopf,am","sharek,paulj.",2008
"fahrenkopf,am","lewin,daniel",2008
"fahrenkopf,am","chiang,vincentw.",2008
"fahrenkopf,am","edwards,sarah",2008
"fahrenkopf,am","wiedermann,bernhardl.",2008
"fahrenkopf,am","landrigan,christopherp.",2008
"davies,mj","heller,s.",2008
"davies,mj","skinner,t.c.",2008
"davies,mj","campbell,m.j.",2008
"davies,mj","carey,m.e.",2008
"davies,mj","cradock,s.",2008
"davies,mj","dallosso,h.m.",2008
"davies,mj","daly,h.",2008
"davies,mj","doherty,y.",2008
"davies,mj","eaton,s.",2008
"davies,mj","fox,c.",2008
"davies,mj","oliver,l.",2008
"davies,mj","rantell,k.",2008
"davies,mj","rayman,g.",2008
"davies,mj","khunti,k.",2008
"parker,ajr","marshall,e.jane",2008
"parker,ajr","ball,davidm.",2008
"perel,p","arango,miguel",2008
"perel,p","clayton,tim",2008
"perel,p","edwards,phil",2008
"perel,p","komolafe,edward",2008
"perel,p","pocock,stuart",2008
"perel,p","roberts,ian",2008
"perel,p","shakur,haleema",2008
"perel,p","steyerberg,ewout",2008
"perel,p","yutthakasemsunt,surakrant",2008
"timonen,m","liukkonen,tim",2008
"minton,j","clayton,james",2008
"minton,j","sandoe,jonathan",2008
"minton,j","mcgann,hugh",2008
"minton,j","wilcox,mark",2008
"martimo,kp","verbeek,jos",2008
"martimo,kp","karppinen,jaro",2008
"martimo,kp","furlan,andread.",2008
"martimo,kp","takala,esa-pekka",2008
"martimo,kp","kuijer,p.paulf.m.",2008
"martimo,kp","jauhiainen,merja",2008
"martimo,kp","viikari-juntura,eira",2008
"sivertsen,a","wilcox,allenj.",2008
"sivertsen,a","skjaerven,rov",2008
"sivertsen,a","vindenes,hallvardandreas",2008
"sivertsen,a","abyholm,frank",2008
"sivertsen,a","harville,emily",2008
"sivertsen,a","lie,rolvterje",2008
"smith,tc","ryan,margareta.k.",2008
"smith,tc","wingard,deborahl.",2008
"smith,tc","slymen,donaldj.",2008
"smith,tc","sallis,jamesf.",2008
"smith,tc","kritz-silverstein,donna",2008
"blakely,t","tobias,martin",2008
"blakely,t","atkinson,june",2008
"slot,kb","berge,eivind",2008
"slot,kb","dorman,paul",2008
"slot,kb","lewis,steff",2008
"slot,kb","dennis,martin",2008
"slot,kb","sandercock,peter",2008
"acheson,ag","scholefield,johnh.",2008
"choi,hk","curhan,gary",2008
"fudge,n","wolfe,charlesd.a.",2008
"fudge,n","mckevitt,christopher",2008
"hiscock,h","bayer,jordanak.",2008
"hiscock,h","price,anna",2008
"hiscock,h","ukoumunne,obiohac.",2008
"hiscock,h","rogers,susan",2008
"hiscock,h","wake,melissa",2008
"hotopf,m","cutter,william",2008
"hotopf,m","hotopf,matthew",2008
"brayne,c","brayne,carol",2008
"brayne,c","matthews,fionae.",2008
"reid,ir","barber,p.alan",2008
"reid,ir","doughty,robertn.",2008
"reid,ir","mason,barbara",2008
"reid,ir","horne,anne",2008
"reid,ir","ames,ruth",2008
"reid,ir","gamble,gregoryd.",2008
"reid,ir","grey,andrew",2008
"reid,ir","reid,ianr.",2008
"roy,sk","hossain,m.jahangir",2008
"roy,sk","khatun,wajiha",2008
"roy,sk","chakraborty,barnali",2008
"roy,sk","chowdhury,s.",2008
"roy,sk","begum,afroza",2008
"roy,sk","mah-e-muneer,syeda",2008
"roy,sk","shafique,sohana",2008
"roy,sk","khanam,mansura",2008
"roy,sk","chowdhury,r.",2008
"buchanan,mr","brister,stephaniej.",2008
"buchanan,mr","beattie,w.scott",2008
"buchanan,mr","buchanan,michaelr.",2008
"frank,b","serpell,m.g.",2008
"frank,b","hughes,j.",2008
"frank,b","matthews,j.n.s.",2008
"frank,b","kapur,d.",2008
"lubell,y","reyburn,hugh",2008
"lubell,y","mbakilwa,hilda",2008
"lubell,y","mwangi,rose",2008
"lubell,y","chonya,semkini",2008
"lubell,y","whitty,christopherj.m.",2008
"lubell,y","mills,anne",2008
"williams,d","davison,john",2008
"graff,mjl","adang,eddym.m.",2008
"graff,mjl","vernooij-dassen,myrraj.m.",2008
"graff,mjl","dekker,joost",2008
"graff,mjl","jonsson,l.",2008
"graff,mjl","thijssen,marjolein",2008
"graff,mjl","hoefnagels,willibrordh.l.",2008
"graff,mjl","rikkert,marcelg.m.olde",2008
"underwood,m","ashby,deborah",2008
"underwood,m","cross,pamela",2008
"underwood,m","hennessy,enid",2008
"underwood,m","letley,louise",2008
"underwood,m","martin,jeannett",2008
"underwood,m","mt-isa,shahrul",2008
"underwood,m","parsons,suzanne",2008
"underwood,m","vickers,madge",2008
"underwood,m","whyte,ken",2008
"gates,s","fisher,j.d.",2008
"gates,s","cooke,m.w.",2008
"gates,s","carter,y.h.",2008
"gates,s","lamb,s.e.",2008
"underwood,m","anwer,yasir",2008
"underwood,m","underwood,martin",2008
"underwood,m","harding,geoff",2008
"underwood,m","parsons,suzanne",2008
"delmar,c","foxlee,ruth",2008
"delmar,c","delmar,chris",2008
"delmar,c","dooley,liz",2008
"delmar,c","ferroni,eliana",2008
"delmar,c","hewak,bill",2008
"delmar,c","prabhala,adi",2008
"delmar,c","nair,sree",2008
"delmar,c","rivetti,alex",2008
"hansen,ak","wisborg,kirsten",2008
"hansen,ak","uldbjerg,niels",2008
"hansen,ak","henriksen,tinebrink",2008
"bauditz,j","norman,kristina",2008
"bauditz,j","biering,henrik",2008
"bauditz,j","lochs,herbert",2008
"bauditz,j","pirlich,matthias",2008
"thea,dm","banajeh,salem",2008
"thea,dm","egas,josefina",2008
"thea,dm","hibberd,patricia",2008
"thea,dm","iqbal,imran",2008
"thea,dm","katep-bwalya,mary",2008
"thea,dm","kundi,zafarullah",2008
"thea,dm","law,paul",2008
"thea,dm","macleod,william",2008
"thea,dm","maulen-radovan,irene",2008
"thea,dm","mino,greta",2008
"thea,dm","saha,samir",2008
"thea,dm","sempertegui,fernando",2008
"thea,dm","simon,jonathon",2008
"thea,dm","santosham,mathuram",2008
"thea,dm","singhi,sunit",2008
"thea,dm","thea,donaldm.",2008
"thea,dm","qazi,shamim",2008
"loder,e","rizzoli,paul",2008
"poulsen,he","hakansson,cecilia",2008
"poulsen,he","bach,karinfriis",2008
"poulsen,he","dalhoff,kim",2008
"poulsen,he","andreasen,perbuch",2008
"poulsen,he","petersen,lenegrejs",2008
"poulsen,he","andersen,elin",2008
"poulsen,he","poulsen,henrikenghusen",2008
