,s,e,t
67712,"day,n","fry,fa",1999
67713,"day,n","adams,g",1999
67714,"day,n","allen,sg",1999
67715,"day,n","maslanyj,mp",1999
67716,"day,n","mee,tj",1999
67717,"day,n","gilman,e",1999
67718,"day,n","skinner,j",1999
67719,"day,n","williams,d",1999
67720,"day,n","deacon,j",1999
67721,"day,n","peto,j",1999
67722,"day,n","beral,v",1999
67723,"day,n","roman,e",1999
67724,"day,n","elwood,p",1999
67725,"day,n","alexander,fe",1999
67726,"day,n","mott,m",1999
67727,"day,n","muir,k",1999
67728,"day,n","law,g",1999
67729,"day,n","simpson,j",1999
67730,"maini,r","stclair,ew",1999
67731,"maini,r","breedveld,f",1999
67732,"maini,r","furst,d",1999
67733,"maini,r","kalden,j",1999
67734,"maini,r","weisman,m",1999
67735,"maini,r","smolen,j",1999
67736,"maini,r","emery,p",1999
67737,"maini,r","harriman,g",1999
67738,"maini,r","feldmann,m",1999
67739,"maini,r","lipsky,p",1999
67740,"levi,m","cromheecke,me",1999
67741,"levi,m","dejonge,e",1999
67742,"levi,m","prins,mh",1999
67743,"levi,m","demol,bjm",1999
67744,"levi,m","briet,e",1999
67745,"levi,m","buller,hr",1999
67746,"lucas,a","stafford,m",1999
67747,"lucas,a","morley,r",1999
67748,"lucas,a","abbott,r",1999
67749,"lucas,a","stephenson,t",1999
67750,"lucas,a","macfadyen,u",1999
67751,"lucas,a","elias-jones,a",1999
67752,"lucas,a","clements,h",1999
67753,"bang,at","bang,ra",1999
67754,"bang,at","baitule,sb",1999
67755,"bang,at","reddy,mh",1999
67756,"bang,at","deshmukh,md",1999
67757,"taylor,rs","belli,am",1999
67758,"taylor,rs","jacob,s",1999
67759,"lieb,k","maiwald,m",1999
67760,"lieb,k","berger,m",1999
67761,"lieb,k","voderholzer,u",1999
67762,"dockerty,jd","elwood,jm",1999
67763,"dockerty,jd","skegg,dcg",1999
67764,"dockerty,jd","herbison,gp",1999
67765,"balkau,b","jouven,x",1999
67766,"balkau,b","ducimetiere,p",1999
67767,"balkau,b","eschwege,e",1999
67768,"post,k","riesner,d",1999
67769,"post,k","walldorf,v",1999
67770,"post,k","mehlhorn,h",1999
67771,"hillemanns,p","kimmig,r",1999
67772,"hillemanns,p","huttemann,u",1999
67773,"hillemanns,p","dannecker,c",1999
67774,"hillemanns,p","thaler,cj",1999
67775,"lipkin,wi","briese,t",1999
67776,"lipkin,wi","jordan,i",1999
67777,"lipkin,wi","rambaut,a",1999
67778,"lipkin,wi","chi,hc",1999
67779,"lipkin,wi","mackenzie,js",1999
67780,"lipkin,wi","hall,ra",1999
67781,"lipkin,wi","scherret,j",1999
67782,"staeheli,p","jehle,c",1999
67783,"staeheli,p","formella,s",1999
67784,"negrini,s","carabalona,r",1999
67785,"negrini,s","sibilia,p",1999
67786,"demets,dl","pocock,sj",1999
67787,"demets,dl","julian,dg",1999
67788,"balteskard,l","rinde,e",1999
67789,"savulescu,j","kerin,j",1999
67790,"clift,a","short,rv",1999
67791,"winn,hr","howard,ma",1999
67792,"gibney,mj","strain,s",1999
67793,"fauser,bcjm","tevelde,er",1999
67794,"digioia,am","jaramaz,b",1999
67795,"berta,m","saiz,m",1999
67796,"cates,w","dallabetta,g",1999
67797,"celermajer,ds","kerr,k",1999
67798,"celermajer,ds","lawrence,c",1999
67799,"narod,sa","lerman,c",1999
67800,"narod,sa","ghadirian,p",1999
67801,"narod,sa","lynch,ht",1999
67802,"narod,sa","weber,b",1999
67803,"narod,sa","garber,j",1999
67804,"narod,sa","daly,m",1999
67805,"narod,sa","olopade,oi",1999
67806,"narod,sa","foulkes,wd",1999
67807,"narod,sa","warner,e",1999
67808,"narod,sa","brunet,js",1999
67809,"torres,a","bauer,tt",1999
67810,"torres,a","nicolas,jm",1999
67811,"torres,a","nogue,s",1999
67812,"torres,a","ferrer,n",1999
67813,"cooper,kg","bain,c",1999
67814,"cooper,kg","parkin,de",1999
67815,"blayney,mr","malins,af",1999
67816,"blayney,mr","cooper,gm",1999
67817,"johnstone,ec","best,jjk",1999
67818,"johnstone,ec","doody,ga",1999
67819,"johnstone,ec","owens,dgc",1999
67820,"aragane,k","akao,n",1999
67821,"aragane,k","matsuyama,t",1999
67822,"aragane,k","sugita,m",1999
67823,"aragane,k","natsuaki,m",1999
67824,"aragane,k","kitada,o",1999
67825,"bensen,sp","cole,bf",1999
67826,"bensen,sp","mott,la",1999
67827,"bensen,sp","baron,ja",1999
67828,"bensen,sp","sandler,rs",1999
67829,"bensen,sp","haile,r",1999
67830,"reilly,jj","dorosty,ar",1999
67831,"mittendorf,r","roizen,n",1999
67832,"mittendorf,r","moawad,a",1999
67833,"mittendorf,r","khoshnood,b",1999
67834,"mittendorf,r","lee,ks",1999
67835,"grassi,l","agostini,m",1999
67836,"grassi,l","magnani,k",1999
67837,"ripamonti,c","filiberti,a",1999
67838,"ripamonti,c","totis,a",1999
67839,"ripamonti,c","deconno,f",1999
67840,"ripamonti,c","tamburini,m",1999
67841,"broggi,g","ferroli,p",1999
67842,"broggi,g","franzini,a",1999
67843,"broggi,g","pluderi,m",1999
67844,"broggi,g","lamantia,l",1999
67845,"broggi,g","milanese,c",1999
67846,"martinowitz,u","walden,r",1999
67847,"martinowitz,u","eldad,a",1999
67848,"redondo,p","bauza,a",1999
67849,"pollock,am","shaoul,j",1999
67850,"moher,d","cook,dj",1999
67851,"moher,d","eastwood,s",1999
67852,"moher,d","olkin,i",1999
67853,"moher,d","rennie,d",1999
67854,"moher,d","stroup,df",1999
67855,"hansson,l","lindholm,lh",1999
67856,"hansson,l","ekbom,t",1999
67857,"hansson,l","dahlof,b",1999
67858,"hansson,l","lanke,j",1999
67859,"hansson,l","schersten,b",1999
67860,"hansson,l","wester,po",1999
67861,"hansson,l","hedner,t",1999
67862,"hansson,l","defaire,u",1999
67863,"hamm,cw","goldmann,b",1999
67864,"hamm,cw","deu,a",1999
67865,"hamm,cw","langenbrink,l",1999
67866,"hamm,cw","white,hd",1999
67867,"martin-hirsch,p","lilford,r",1999
67868,"martin-hirsch,p","jarvis,g",1999
67869,"martin-hirsch,p","kitchener,hc",1999
67870,"quinn,np","ben-shlomo,y",1999
67871,"hawkes,s","morison,l",1999
67872,"hawkes,s","foster,s",1999
67873,"hawkes,s","gausia,k",1999
67874,"hawkes,s","chakraborty,j",1999
67875,"hawkes,s","peeling,rw",1999
67876,"hawkes,s","mabey,d",1999
67877,"ho,dd","bonhoeffer,s",1999
67878,"ho,dd","binley,j",1999
67879,"ho,dd","hurley,a",1999
67880,"ho,dd","zhang,lq",1999
67881,"ho,dd","mittler,je",1999
67882,"ho,dd","markowitz,m",1999
67883,"ho,dd","moore,jp",1999
67884,"ho,dd","perelson,as",1999
67885,"denays,r","collier,a",1999
67886,"denays,r","rubinstein,m",1999
67887,"denays,r","atsama,p",1999
67888,"trichopoulos,d","field,as",1999
67889,"trichopoulos,d","champion,s",1999
67890,"trichopoulos,d","tran,d",1999
67891,"trichopoulos,d","ishikura,h",1999
67892,"rasanen,p","hakko,h",1999
67893,"rasanen,p","jarvelin,mr",1999
67894,"barrow,re","herndon,dn",1999
67895,"terzi,c","sokmen,s",1999
67896,"fukumoto,m","ushida,t",1999
67897,"fukumoto,m","zinchuk,vs",1999
67898,"fukumoto,m","yamamoto,h",1999
67899,"fukumoto,m","yoshida,s",1999
67900,"compston,je","vedi,s",1999
67901,"compston,je","stephen,ab",1999
67902,"compston,je","bord,s",1999
67903,"compston,je","lyons,ar",1999
67904,"compston,je","hodges,sj",1999
67905,"compston,je","scammell,be",1999
67906,"schulze,j","toepfer,m",1999
67907,"schulze,j","schroff,kc",1999
67908,"schulze,j","aschhoff,s",1999
67909,"schulze,j","remien,j",1999
67910,"schulze,j","muller-felber,w",1999
67911,"schulze,j","endres,s",1999
67912,"thienpont,lm","stockl,d",1999
67913,"gomi,h","akiyama,m",1999
67914,"gomi,h","yakabi,k",1999
67915,"gomi,h","nakamura,t",1999
67916,"gomi,h","matsuo,i",1999
67917,"debie,rma","dehaan,rj",1999
67918,"debie,rma","nijssen,pcg",1999
67919,"debie,rma","rutgers,awf",1999
67920,"debie,rma","beute,gn",1999
67921,"debie,rma","bosch,da",1999
67922,"debie,rma","haaxma,r",1999
67923,"debie,rma","schmand,b",1999
67924,"debie,rma","schuurman,pr",1999
67925,"debie,rma","staal,mj",1999
67926,"debie,rma","speelman,jd",1999
67927,"benjamin,n","pearson,rm",1999
67928,"benjamin,n","cooke,ed",1999
67929,"flint,j","regan,r",1999
67930,"flint,j","nicod,a",1999
67931,"flint,j","horsley,sw",1999
67932,"flint,j","kearney,l",1999
67933,"flint,j","homfray,t",1999
67934,"flint,j","winter,rm",1999
67935,"flint,j","bolton,p",1999
67936,"lin,ty","hsu,kh",1999
67937,"lin,ty","huang,yc",1999
67938,"lin,ty","lin,kl",1999
67939,"lin,ty","hsueh,c",1999
67940,"lin,ty","shih,sr",1999
67941,"lin,ty","ning,hc",1999
67942,"lin,ty","hwang,ms",1999
67943,"lin,ty","wang,hs",1999
67944,"lin,ty","lee,cy",1999
67945,"calin,a","brophy,s",1999
67946,"calin,a","blake,d",1999
67947,"coles,aj","wing,n",1999
67948,"coles,aj","smith,s",1999
67949,"coles,aj","coraddu,f",1999
67950,"coles,aj","greer,s",1999
67951,"coles,aj","taylor,c",1999
67952,"coles,aj","weetman,a",1999
67953,"coles,aj","hale,g",1999
67954,"coles,aj","chatterjee,vk",1999
67955,"coles,aj","waldmann,h",1999
67956,"coles,aj","compston,a",1999
67957,"williams,ac","sandy,jr",1999
67958,"williams,ac","thomas,s",1999
67959,"williams,ac","sell,d",1999
67960,"williams,ac","sterne,jac",1999
67961,"connors,jm","gascoyne,rd",1999
67962,"connors,jm","fradet,g",1999
67963,"connors,jm","levy,rd",1999
67964,"koren,g","moretti,me",1999
67965,"koren,g","mareels,g",1999
67966,"koren,g","vantittelboom,t",1999
67967,"kreczy,a","kofler,m",1999
67968,"kreczy,a","gschwendtner,a",1999
67969,"tschachler,e","suchy,a",1999
67970,"tschachler,e","rendl,m",1999
67971,"kasai,k","asada,t",1999
67972,"kasai,k","yumoto,m",1999
67973,"kasai,k","takeya,j",1999
67974,"kasai,k","matsuda,h",1999
67975,"nygren,kg","ericson,a",1999
67976,"nygren,kg","hillensjo,t",1999
67977,"nygren,kg","wennerholm,ub",1999
67978,"venn,a","watson,l",1999
67979,"venn,a","bruinsma,f",1999
67980,"venn,a","giles,g",1999
67981,"venn,a","healy,d",1999
67982,"aurora,p","whitehead,b",1999
67983,"aurora,p","wade,a",1999
67984,"aurora,p","bowyer,j",1999
67985,"aurora,p","whitmore,p",1999
67986,"aurora,p","rees,pg",1999
67987,"aurora,p","tsang,vt",1999
67988,"aurora,p","elliott,mj",1999
67989,"aurora,p","deleval,m",1999
67990,"bendszus,m","koltzenburg,m",1999
67991,"bendszus,m","burger,r",1999
67992,"bendszus,m","warmuth-metz,m",1999
67993,"bendszus,m","hofmann,e",1999
67994,"bendszus,m","solymosi,l",1999
67995,"cerundolo,v","gadola,sd",1999
67996,"cerundolo,v","cella,m",1999
67997,"cerundolo,v","dunbar,pr",1999
67998,"cerundolo,v","exley,a",1999
67999,"cerundolo,v","blake,n",1999
68000,"cerundolo,v","baykal,c",1999
68001,"cerundolo,v","lambert,j",1999
68002,"cerundolo,v","bigliardi,p",1999
68003,"cerundolo,v","willemsen,m",1999
68004,"cerundolo,v","jones,m",1999
68005,"cerundolo,v","buechner,s",1999
68006,"cerundolo,v","colonna,m",1999
68007,"cerundolo,v","gross,wl",1999
68008,"jehle,pm","micheler,c",1999
68009,"jehle,pm","jehle,dr",1999
68010,"jehle,pm","breitig,d",1999
68011,"jehle,pm","boehm,bb",1999
68012,"teichmann,d","grobusch,mp",1999
68013,"teichmann,d","wesselmann,h",1999
68014,"teichmann,d","temmesfeld-wollbruck,b",1999
68015,"teichmann,d","breuer,t",1999
68016,"teichmann,d","dietel,m",1999
68017,"teichmann,d","emmerich,p",1999
68018,"teichmann,d","schmitz,h",1999
68019,"teichmann,d","suttorp,n",1999
68020,"jelinek,t","amsler,l",1999
68021,"jelinek,t","grobusch,mp",1999
68022,"jelinek,t","nothdurft,hd",1999
68023,"poulter,nr","chang,cl",1999
68024,"poulter,nr","farley,tmm",1999
68025,"poulter,nr","meirik,o",1999
68026,"vasilakis,c","jick,h",1999
68027,"vasilakis,c","melero-montes,md",1999
68028,"grubert,ta","reindell,d",1999
68029,"grubert,ta","kastner,r",1999
68030,"grubert,ta","lutz-friedrich,r",1999
68031,"grubert,ta","belohradsky,bh",1999
68032,"grubert,ta","dathe,o",1999
68033,"nishida,t","komatsubara,t",1999
68034,"nishida,t","chikama,t",1999
68035,"peruzzi,l","gianoglio,b",1999
68036,"peruzzi,l","porcellini,mg",1999
68037,"peruzzi,l","coppo,r",1999
68038,"molyneux,e","brogan,r",1999
68039,"molyneux,e","mitchell,g",1999
68040,"molyneux,e","gove,s",1999
68041,"scliar,m","csillag,c",1999
68042,"greaves,mf","cazzaniga,g",1999
68043,"greaves,mf","daniotti,m",1999
68044,"greaves,mf","eden,ob",1999
68045,"greaves,mf","addison,gm",1999
68046,"greaves,mf","masera,g",1999
68047,"greaves,mf","saha,v",1999
68048,"greaves,mf","biondi,a",1999
68049,"wilcox,mh","dobbins,bm",1999
68050,"wilcox,mh","mcmahon,mj",1999
68051,"lison,d","buchet,jp",1999
68052,"lison,d","bernard,a",1999
68053,"lison,d","lauwerys,r",1999
68054,"chan,a","cundy,pj",1999
68055,"chan,a","foster,bk",1999
68056,"chan,a","keane,rj",1999
68057,"chan,a","byron-scott,r",1999
68058,"cross,ss","harrison,rf",1999
68059,"smith,pem","saunders,j",1999
68060,"smith,pem","dawson,a",1999
68061,"smith,pem","kerr,mp",1999
68062,"allder,sj","moody,ar",1999
68063,"allder,sj","martel,al",1999
68064,"allder,sj","morgan,ps",1999
68065,"allder,sj","delay,gs",1999
68066,"allder,sj","gladman,jr",1999
68067,"allder,sj","fentem,p",1999
68068,"allder,sj","lennox,gg",1999
68069,"williams,gh","halsall,i",1999
68070,"williams,gh","freeman,a",1999
68071,"williams,gh","swinn,r",1999
68072,"williams,gh","doble,a",1999
68073,"williams,gh","morris,l",1999
68074,"williams,gh","coleman,n",1999
68075,"williams,gh","bullock,n",1999
68076,"williams,gh","laskey,ra",1999
68077,"williams,gh","hales,cn",1999
68078,"meyer,o","salama,a",1999
68079,"meyer,o","pittet,n",1999
68080,"meyer,o","schwind,p",1999
68081,"gunnell,d","smith,gd",1999
68082,"gunnell,d","mcconnachie,a",1999
68083,"gunnell,d","greenwood,r",1999
68084,"gunnell,d","upton,m",1999
68085,"gunnell,d","frankel,s",1999
68086,"nuttin,b","cosyns,p",1999
68087,"nuttin,b","demeulemeester,h",1999
68088,"nuttin,b","gybels,j",1999
68089,"nuttin,b","meyerson,b",1999
68090,"bowie,p","branton,t",1999
68091,"bowie,p","holmes,j",1999
68092,"yamashita,s","ito,m",1999
68093,"yamashita,s","prouglo,y",1999
68094,"yamashita,s","takamura,n",1999
68095,"broutet,n","duperrex,g",1999
68096,"broutet,n","bergery,b",1999
68097,"broutet,n","megraud,f",1999
68098,"shamsadini,s","abazardi,h",1999
68099,"shamsadini,s","shamsadini,f",1999
68100,"grammatopoulos,dk","hillhouse,ew",1999
68101,"parker,l","pearce,ms",1999
68102,"parker,l","dickinson,ho",1999
68103,"parker,l","aitkin,m",1999
68104,"parker,l","craft,aw",1999
68105,"rahn,kh","barenbrock,m",1999
68106,"rahn,kh","fritschka,e",1999
68107,"rahn,kh","heinecke,a",1999
68108,"rahn,kh","lippert,j",1999
68109,"rahn,kh","schroeder,k",1999
68110,"rahn,kh","hauser,i",1999
68111,"rahn,kh","wagner,k",1999
68112,"rahn,kh","neumayer,hh",1999
68113,"bisharat,n","agmon,v",1999
68114,"bisharat,n","finkelstein,r",1999
68115,"bisharat,n","raz,r",1999
68116,"bisharat,n","ben-dror,g",1999
68117,"bisharat,n","lerner,l",1999
68118,"bisharat,n","soboh,s",1999
68119,"bisharat,n","colodner,r",1999
68120,"bisharat,n","cameron,dn",1999
68121,"bisharat,n","wykstra,dl",1999
68122,"bisharat,n","swerdlow,dl",1999
68123,"bisharat,n","farmer,jj",1999
68124,"hojris,i","overgaard,m",1999
68125,"hojris,i","christensen,jj",1999
68126,"hojris,i","overgaard,j",1999
68127,"watts,dm","porter,kr",1999
68128,"watts,dm","putvatana,p",1999
68129,"watts,dm","vasquez,b",1999
68130,"watts,dm","calampa,c",1999
68131,"watts,dm","hayes,cg",1999
68132,"watts,dm","halstead,sb",1999
68133,"vancauter,e","leproult,r",1999
68134,"brander,l","kloeter,u",1999
68135,"brander,l","henzen,c",1999
68136,"brander,l","briner,v",1999
68137,"brander,l","stulz,p",1999
68138,"mcelhatton,pr","bateman,dn",1999
68139,"mcelhatton,pr","evans,c",1999
68140,"mcelhatton,pr","pughe,kr",1999
68141,"mcelhatton,pr","thomas,shl",1999
68142,"frisch,m","biggar,rj",1999
68143,"tholl,u","anlauf,m",1999
68144,"tholl,u","helmchen,u",1999
68145,"yong,el","wong,hb",1999
68146,"yong,el","adaikan,g",1999
68147,"sommer,iec","ramsey,nf",1999
68148,"sommer,iec","bouma,a",1999
68149,"sommer,iec","kahn,rs",1999
68150,"tracey,kj","wang,hc",1999
68151,"tracey,kj","ajemlan,ms",1999
68152,"tracey,kj","talhouk,a",1999
68153,"tracey,kj","scher,la",1999
68154,"tracey,kj","friedman,sg",1999
68155,"wren,bg","mcfarland,k",1999
68156,"wren,bg","edwards,l",1999
68157,"ronsmans,c","khlat,m",1999
68158,"hankey,gj","warlow,ci",1999
68159,"wardrope,j","angus,j",1999
68160,"wardrope,j","perrin,j",1999
68161,"wardrope,j","nixon,c",1999
68162,"wardrope,j","nicholl,j",1999
68163,"todd,wta","murphy,j",1999
68164,"todd,wta","soutar,rl",1999
68165,"todd,wta","jones,ga",1999
68166,"todd,wta","hutchinson,sj",1999
68167,"watson,m","haviland,js",1999
68168,"watson,m","greer,s",1999
68169,"watson,m","davidson,j",1999
68170,"watson,m","bliss,jm",1999
68171,"jorres,a","gahl,gm",1999
68172,"jorres,a","dobis,c",1999
68173,"jorres,a","polenakovic,mh",1999
68174,"jorres,a","cakalaroski,k",1999
68175,"jorres,a","rutkowski,b",1999
68176,"jorres,a","kisielnicka,e",1999
68177,"jorres,a","krieter,dh",1999
68178,"jorres,a","rumpf,kw",1999
68179,"jorres,a","guenther,c",1999
68180,"jorres,a","gaus,w",1999
68181,"jorres,a","hoegel,j",1999
68182,"hayden,mr","brooks-wilson,a",1999
68183,"hayden,mr","clee,sm",1999
68184,"hayden,mr","roomp,k",1999
68185,"hayden,mr","zhang,lh",1999
68186,"hayden,mr","yu,l",1999
68187,"hayden,mr","collins,ja",1999
68188,"hayden,mr","vandam,m",1999
68189,"hayden,mr","molhuizen,hof",1999
68190,"hayden,mr","loubster,o",1999
68191,"hayden,mr","ouellette,bff",1999
68192,"hayden,mr","sensen,cw",1999
68193,"hayden,mr","fichter,k",1999
68194,"hayden,mr","mott,s",1999
68195,"hayden,mr","denis,m",1999
68196,"hayden,mr","boucher,b",1999
68197,"hayden,mr","pimstone,s",1999
68198,"hayden,mr","genest,j",1999
68199,"hayden,mr","kastelein,jjp",1999
68200,"helweg-larsen,j","benfield,tl",1999
68201,"helweg-larsen,j","eugen-olsen,j",1999
68202,"helweg-larsen,j","lundgren,jd",1999
68203,"helweg-larsen,j","lundgren,b",1999
68204,"nash,mc","sawyer,sm",1999
68205,"ewen,swb","pusztai,a",1999
68206,"bolton-smith,c","stanley,k",1999
68207,"bolton-smith,c","fenton,s",1999
68208,"feldblum,pj","chen-mok,m",1999
68209,"feldblum,pj","bwayo,jj",1999
68210,"feldblum,pj","omari,m",1999
68211,"feldblum,pj","kuyoh,m",1999
68212,"feldblum,pj","ryan,ka",1999
68213,"lipworth,bj","sims,ej",1999
68214,"lipworth,bj","orr,lc",1999
68215,"mcmanus,ic","winder,bc",1999
68216,"mcmanus,ic","gordon,d",1999
68217,"kunin,cm","huang,wk",1999
68218,"kunin,cm","huang,ts",1999
68219,"ebmeier,k","shajahan,p",1999
68220,"glasziou,p","delmar,c",1999
68221,"elliott,am","smith,bh",1999
68222,"elliott,am","penny,ki",1999
68223,"elliott,am","smith,wc",1999
68224,"elliott,am","chambers,wa",1999
68225,"paton,ni","leo,ys",1999
68226,"paton,ni","zaki,sr",1999
68227,"paton,ni","auchus,ap",1999
68228,"paton,ni","lee,ke",1999
68229,"paton,ni","ling,ae",1999
68230,"paton,ni","chew,sk",1999
68231,"paton,ni","ang,b",1999
68232,"paton,ni","rollin,pe",1999
68233,"paton,ni","umapathi,t",1999
68234,"paton,ni","sng,i",1999
68235,"paton,ni","lee,cc",1999
68236,"paton,ni","lim,e",1999
68237,"paton,ni","ksiazek,tg",1999
68238,"goh,kj","wong,kt",1999
68239,"goh,kj","kamarulzaman,a",1999
68240,"goh,kj","tan,psk",1999
68241,"goh,kj","ksiazek,tg",1999
68242,"goh,kj","zaki,sr",1999
68243,"goh,kj","paul,g",1999
68244,"goh,kj","lam,sk",1999
68245,"goh,kj","tan,ct",1999
68246,"bailey,r","evans,m",1999
68247,"bailey,r","hall,m",1999
68248,"lipkin,wi","jia,xy",1999
68249,"lipkin,wi","huang,c",1999
68250,"lipkin,wi","grady,lj",1999
68251,"rieu,p","droz,d",1999
68252,"rieu,p","gessain,a",1999
68253,"rieu,p","grunfeld,jp",1999
68254,"rieu,p","hermine,o",1999
68255,"akabayashi,a","kai,i",1999
68256,"akabayashi,a","takemura,h",1999
68257,"akabayashi,a","okazaki,h",1999
68258,"hall,ip","wheatley,a",1999
68259,"hall,ip","christie,g",1999
68260,"hall,ip","mcdougall,c",1999
68261,"hall,ip","hubbard,r",1999
68262,"hall,ip","helms,pj",1999
68263,"wald,nj","huttly,wj",1999
68264,"wald,nj","hennessy,cf",1999
68265,"mclachlan,m","tschachler,e",1999
68266,"mclachlan,m","meixner,m",1999
68267,"mclachlan,m","sandermann,s",1999
68268,"mclachlan,m","papke,o",1999
68269,"mclachlan,m","wolf,c",1999
68270,"mclachlan,m","valic,e",1999
68271,"mclachlan,m","stingl,g",1999
68272,"godey,b","morandi,x",1999
68273,"godey,b","bourdiniere,j",1999
68274,"godey,b","heurtin,c",1999
68275,"cox,nj","subbarao,k",1999
68276,"forsythe,jlr","seeney,fm",1999
68277,"forsythe,jlr","pleass,hcc",1999
68278,"forsythe,jlr","praseedom,rk",1999
68279,"morris,pj","johnson,rj",1999
68280,"morris,pj","fuggle,sv",1999
68281,"morris,pj","belger,ma",1999
68282,"morris,pj","briggs,jd",1999
68283,"swedo,se","leitman,sf",1999
68284,"swedo,se","garvey,ma",1999
68285,"swedo,se","hamburger,s",1999
68286,"swedo,se","feldman,e",1999
68287,"swedo,se","leonard,hl",1999
68288,"archibald,lk","rheanpumikankit,s",1999
68289,"archibald,lk","tansuphaswadikul,s",1999
68290,"archibald,lk","eampokalap,b",1999
68291,"archibald,lk","nwanyanawu,o",1999
68292,"archibald,lk","kazembe,p",1999
68293,"archibald,lk","dobbie,h",1999
68294,"archibald,lk","reller,lb",1999
68295,"archibald,lk","jarvis,wr",1999
68296,"jalan,r","damink,swmo",1999
68297,"jalan,r","deutz,nep",1999
68298,"jalan,r","lee,a",1999
68299,"jalan,r","hayes,pc",1999
68300,"pahlson,c","lindquist,o",1999
68301,"delorenzo,f","sharma,v",1999
68302,"delorenzo,f","reiff,d",1999
68303,"hira,sk","rao,asrs",1999
68304,"hira,sk","thanekar,j",1999
68305,"steimer,w","muller,c",1999
68306,"steimer,w","eber,b",1999
68307,"steimer,w","emmanuilidis,k",1999
68308,"kirkland,kb","weinstein,jm",1999
68309,"neild,gh","donoghue,hd",1999
68310,"askling,j","grahnquist,l",1999
68311,"askling,j","ekbom,a",1999
68312,"askling,j","finkel,y",1999
68313,"desrame,j","broustet,h",1999
68314,"desrame,j","detailly,pd",1999
68315,"desrame,j","girard,d",1999
68316,"desrame,j","saissy,jm",1999
68317,"elias,tj","bannister,km",1999
68318,"elias,tj","clarkson,ar",1999
68319,"elias,tj","faull,d",1999
68320,"elias,tj","faull,rj",1999
68321,"ravaud,a","tchen,n",1999
68322,"ravaud,a","anibali-charpiat,mf",1999
68323,"ravaud,a","calluaud,l",1999
68324,"bacic,j","skorbonja,a",1999
68325,"bacic,j","polanda-bacic,g",1999
68326,"burroughs,ak","leandro,g",1999
68327,"kinsella,jp","walsh,wf",1999
68328,"kinsella,jp","bose,cl",1999
68329,"kinsella,jp","gerstmann,dr",1999
68330,"kinsella,jp","labella,jj",1999
68331,"kinsella,jp","sardesai,s",1999
68332,"kinsella,jp","walsh-sukys,mc",1999
68333,"kinsella,jp","mccaffrey,mj",1999
68334,"kinsella,jp","cornfield,dn",1999
68335,"kinsella,jp","bhutani,vk",1999
68336,"kinsella,jp","cutter,gr",1999
68337,"kinsella,jp","baier,m",1999
68338,"kinsella,jp","abman,sh",1999
68339,"mercier,jc","thebaud,b",1999
68340,"mercier,jc","onody,p",1999
68341,"mercier,jc","storme,l",1999
68342,"mercier,jc","vanovermeire,b",1999
68343,"mercier,jc","breart,g",1999
68344,"mercier,jc","dehan,m",1999
68345,"mercier,jc","gold,f",1999
68346,"mercier,jc","doyon,f",1999
68347,"mercier,jc","pons,g",1999
68348,"mercier,jc","dinh-xuan,at",1999
68349,"mercier,jc","nafa,s",1999
68350,"mercier,jc","declety,sc",1999
68351,"mercier,jc","paris-llado,j",1999
68352,"mercier,jc","dreyfuss,jf",1999
68353,"mercier,jc","truffert,p",1999
68354,"mercier,jc","storme,l",1999
68355,"mercier,jc","lequien,p",1999
68356,"mercier,jc","lacaze,t",1999
68357,"mercier,jc","zupan,v",1999
68358,"mercier,jc","magny,jf",1999
68359,"mercier,jc","kassis,m",1999
68360,"mercier,jc","voyer,m",1999
68361,"mercier,jc","danan,c",1999
68362,"mercier,jc","dassieu,g",1999
68363,"mercier,jc","devaux,am",1999
68364,"mercier,jc","blanc,t",1999
68365,"mercier,jc","ensel,p",1999
68366,"mercier,jc","wroblewski,i",1999
68367,"mercier,jc","marey,c",1999
68368,"mercier,jc","andrini,p",1999
68369,"mercier,jc","pinquier,d",1999
68370,"mercier,jc","farnoux,c",1999
68371,"mercier,jc","beaufils,f",1999
68372,"mercier,jc","pauchard,jy",1999
68373,"mercier,jc","guillermet-fromentin,c",1999
68374,"mercier,jc","menget,a",1999
68375,"mercier,jc","desfreres,l",1999
68376,"mercier,jc","jarreau,ph",1999
68377,"mercier,jc","moriette,g",1999
68378,"mercier,jc","lanchier-quiennec,c",1999
68379,"mercier,jc","lepommelet,c",1999
68380,"mercier,jc","durand,p",1999
68381,"mercier,jc","matis,j",1999
68382,"mercier,jc","simeoni,u",1999
68383,"mercier,jc","francoise,m",1999
68384,"mercier,jc","germain,jf",1999
68385,"mercier,jc","gouyon,jb",1999
68386,"mercier,jc","debillon,t",1999
68387,"mercier,jc","roze,jc",1999
68388,"mercier,jc","morville,p",1999
68389,"mercier,jc","bloom,mc",1999
68390,"mercier,jc","lelong-tissier,mc",1999
68391,"mercier,jc","fries,f",1999
68392,"mercier,jc","laloum,d",1999
68393,"mercier,jc","guillois,b",1999
68394,"mercier,jc","hamon,i",1999
68395,"mercier,jc","cortey,a",1999
68396,"mercier,jc","hascoet,jm",1999
68397,"mercier,jc","rayet,i",1999
68398,"mercier,jc","teyssier,g",1999
68399,"mercier,jc","cantagrel,s",1999
68400,"mercier,jc","chamboux-cheliakine,c",1999
68401,"mercier,jc","laugier,j",1999
68402,"mercier,jc","mansir,t",1999
68403,"mercier,jc","galperine,i",1999
68404,"mercier,jc","demarquez,jl",1999
